"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
3,7,5.22471327084626,5.22471327084626,7.05673954190273,3.74458241163102,3.30486785388821,4.18626783788154,3.40670761450305,4.2321578638785,4.16832798833335,8.68383274104086
4,1,1.38627527470792,4.84651355899214,15.5032519704506,2.12630368880971,1.38627527470792,3.0099715990589,1.38627527470792,1.48209567044477,1.38627527470792,1.38627527470792
4,2,4.26594461091608,3.96022755903933,9.65574519969117,3.22456185025522,2.63706989900382,3.52107036387673,2.54287242325531,2.17389280617007,2.08797763060724,1.72629641097122
4,3,1.88252705552393,2.20178033115833,5.64298957398568,2.01893832678386,2.36458425118756,1.88750444637132,2.25847763879637,1.87019560631271,1.90118564923506,1.39887863057297
4,4,5.51338292418961,5.51338292418961,9.31617018123327,5.87383908176224,6.36895719689285,5.6974261029918,6.50262649796015,6.87737436583148,7.20601683899104,7.50400324888846
4,5,9.55991647981553,9.55991647981553,13.6032266971342,9.27873321792836,8.72817504068827,9.46159298805477,8.57984501957906,8.02189657818559,7.72828914452182,7.48066284954075
4,6,3.73662581954004,3.73662581954004,7.43046816635503,5.14531081197627,5.64468685893099,4.68194968543048,5.50554911769489,4.6470915098729,4.83519219350775,4.93944446651868
4,7,5.55372495829684,5.55372495829684,7.21794972802658,4.13304376181673,3.67568881096095,4.56117530466644,3.78561668061457,4.61434553306648,4.55181277637791,8.69434707471851
5,1,1.24958003248403,4.43181421265755,15.1295182075645,1.84506775228047,1.24958003248403,2.62058286944858,1.24958003248403,1.32468359375557,1.24958003248403,1.24958003248403
5,2,3.762042987331,3.47028474481905,9.28393936823979,2.86916860776436,2.33644108634603,3.10792749084701,2.24661609641992,1.96602499160631,1.88767127554159,1.53349294167188
5,3,1.91549803522654,2.14971786458879,5.73311015834317,1.99385358305076,2.28215668340024,1.86268913951363,2.19363333242909,1.83862140889388,1.867981112708,1.31995120113038
5,4,5.18883154166137,5.18883154166137,8.73194621466102,5.58238302538461,6.09800475160608,5.39653226801459,6.22178258685465,6.66748882616562,7.00600454436456,7.25468744542245
5,5,9.5520258755996,9.5520258755996,13.8363681112499,9.34784643748002,8.87177687295154,9.49508040771367,8.73159908506806,8.23529980087968,7.94387604393136,7.45116358991359
5,6,3.91399126775533,3.91399126775533,7.70812908665565,5.15673388269871,5.59610969293394,4.75565476747879,5.46911695465197,4.72110601944251,4.86243781813116,4.98226382727591
5,7,5.404794499922,5.404794499922,6.95995528763259,4.07732807102646,3.64926190846201,4.48077819564883,3.75451822422178,4.52614324685258,4.46774962893467,8.68217560028998
