"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
142,391.292081528082,391.292081528082,794.313634786914,581.254315630503,574.729363217502,522.399774324363,490.378074138627,432.428161852618,421.116256700008
143,47.6230107751507,47.6230107751507,261.878696264743,174.057332767221,176.351566246086,102.527182361543,120.015885420411,45.2905104217737,45.8379458676742
144,52.5469759213983,52.5469759213983,189.445123801713,171.427751089641,175.503329721605,99.4768664787016,128.516142983249,48.4738852962257,48.54084745918
145,20.4823119318764,20.4823119318764,315.78814125167,160.903197824094,167.875547993425,69.983841216357,117.054807495615,20.9291500466172,21.0942854715609
146,67.6994436965348,67.6994436965348,136.637810569338,174.23502332198,181.155476582809,99.2637238871949,146.941704119638,62.2909780779678,62.2107947308763
147,405.612272976963,405.612272976963,431.50920219724,295.380668614285,313.630337063959,260.195519000723,321.954039659003,412.134240700007,412.55151857412
148,31.3244825996512,31.3244825996512,260.828096547886,161.131051325423,167.169876215411,75.0149245566313,117.026801335841,31.7106759395139,31.5442242838905
149,97.4263471804592,97.4263471804592,263.704320996909,392.983549950397,415.36531084505,185.21269457212,200.973814305706,98.0594760351166,97.832842341553
150,496.523377651439,496.523377651439,1179.97424096132,548.373753930064,559.628568653586,447.544900589774,442.506604467439,375.877376954449,373.584826054554
151,242.686066204964,242.686066204964,345.472177918229,391.328497963287,413.90756185792,234.126196870179,238.784932366547,222.733906876424,224.763370283726
152,514.682836486072,514.682836486072,932.104380895746,777.438716284976,774.061403721514,667.664965382514,638.171331655411,522.947161208028,518.839559520804
153,122.717634006847,122.717634006847,760.196817486346,651.068209723407,646.954148186077,471.30948444527,469.595133831389,123.532901502022,123.566520311625
154,1984.79421428652,1984.79421428652,5540.21644590549,1777.2263491968,1778.11743281734,1813.78573823797,1816.64788668642,1778.59469436461,1789.95452138534
155,57.6590260122511,57.6590260122511,968.634188978887,628.958820551426,625.943030079832,447.17409441132,447.885659146854,57.7768805691399,58.0455145385801
156,2644.18913613623,2644.18913613623,6975.03596129047,2177.28111638916,2177.467930549,2286.25504815753,2286.7179834432,1914.7336183006,1913.88359240921
157,400.772436102972,400.772436102972,782.349941721977,747.645454484856,738.773858163376,618.870246601874,600.976432956615,416.27791700996,414.291633949433
158,232.486480838369,232.486480838369,486.935808923789,1215.08932052205,1215.26559030591,892.415369721423,887.255988039063,230.37751157641,229.187871031847
159,130.574636875483,130.574636875483,317.092087177427,1206.00138364736,1204.93726483022,874.158358815789,871.016357176116,129.138429813089,127.297004367686
160,3361.45869396436,3361.45869396436,10716.6559165784,2487.73868521648,2493.50322966435,2724.36224182489,2730.85325611862,1742.82674398391,2587.53649787565
161,8.12381995638692,8.12381995638692,194.889490136062,442.35270823894,452.882937019715,247.712202306033,260.692637037331,8.00927095567911,7.98366688837082
162,10.049433473621,10.049433473621,187.512837630263,440.293264558534,451.580669364395,245.268267287801,258.084123933679,8.71152288841972,8.71709149968748
163,8.94862548359684,8.94862548359684,188.573415291458,440.514085664721,452.077926018648,246.619956455199,259.93478214928,8.26130665119415,8.28405188737252
164,149.799542439373,149.799542439373,133.211145968765,297.36094510953,312.777218501214,206.086291486771,230.752428069749,148.865545621544,149.094740324955
165,46.5358011229523,46.5358011229523,356.21569905868,284.069463898981,300.68421447342,174.81730657675,212.259416938265,47.6918916373395,47.6857347284763
166,173.62235971747,173.62235971747,168.663593288579,305.57755424453,315.203200188454,239.957017321088,256.873208797823,172.660539016475,172.655645236071
167,241.428637229728,241.428637229728,337.246052673863,355.147858307472,370.401498428543,274.466777495389,295.158430140048,233.677330144167,233.533788385712
168,176.286931042015,176.286931042015,218.312457765028,255.693567633712,264.720154143571,192.408257534017,193.047093467364,179.237066476795,181.235317860412
169,1410.22722453533,1410.22722453533,3880.55463518598,1242.70705621443,1233.25230233116,1294.55499080105,1274.55748235525,931.152073624237,882.839726857393
170,88.4806595435074,88.4806595435074,207.761777973486,214.333649903419,227.054665494214,135.318280166377,179.847939865477,88.8171902313649,88.8392827212383
171,163.259875870899,163.259875870899,69.5705130888847,222.090753035681,232.138729313039,176.687379016053,203.539820464766,164.077447792217,164.191623188211
172,112.423883965044,112.423883965044,436.749427145256,245.442380578828,260.778503130989,158.853613064863,216.47756097189,113.381133438641,113.686851164575
173,407.931975178114,407.931975178114,713.059961850905,495.981391745891,514.859902508717,426.814804951956,486.244234930621,419.400905052414,422.954206007224
174,98.6464125466555,98.6464125466555,143.674415343656,195.684545518356,203.424181928076,129.392903614739,156.673786127961,96.6815348944135,97.1913428568883
175,179.923262255616,179.923262255616,304.991126815405,271.724444724363,288.362142308914,206.901801636822,257.045402211903,180.687053229443,181.17499842489
176,528.602823503189,528.602823503189,1272.83254199135,487.140700803789,492.875894898,487.164666627557,500.951212692363,485.786086101705,485.785773387095
177,419.341029824508,419.341029824508,795.347991242277,364.004603597971,367.498383304902,374.163916355746,377.726629021893,351.582986639049,353.213058645388
178,466.892188788442,466.892188788442,1017.9016407843,432.647776798727,437.578977510931,437.230525144612,455.950257078771,426.185230383211,425.347309459918
179,383.922607964905,383.922607964905,717.472107268533,375.951463891558,377.423582388997,380.367998697517,385.582714800219,376.690172237428,376.957641967697
180,441.242742307848,441.242742307848,582.997100417688,229.7502740559,245.019701276564,192.872040733259,260.545675563979,440.274179988554,439.738624893314
181,629.112821057366,629.112821057366,1660.20982806457,607.870265990936,611.936715873396,606.815766337032,616.817252440687,598.742118453855,598.788850008335
182,163.113398439674,163.113398439674,128.063876237795,230.900730391267,231.140358937596,207.597552735636,207.985017611875,167.569535471045,166.73753061393
183,168.138605594574,168.138605594574,97.1730473378316,202.890935246804,208.545046969449,173.685580175336,206.871277911765,185.589755507001,185.636880118771
184,674.75927916643,674.75927916643,1731.87034920881,657.060299701551,659.737474504208,654.366630146706,656.830527357559,658.163238503309,643.703392831213
185,3.70949638697947,3.70949638697947,219.509813937686,310.31951905581,356.710730914564,57.6352329068893,117.00434369666,2.80424486714189,2.79557329532857
186,1.3476659999304,1.3476659999304,227.784059827452,311.793270714593,357.964060966041,57.8977215391361,117.967460933479,1.33966286892283,1.32549770697554
187,168.37805481878,168.37805481878,287.771129672066,172.714926932585,185.273169144205,157.594156266944,179.812913755802,255.853904128872,255.02549362215
188,619.864757819959,619.864757819959,979.909265827319,590.541565277925,563.814410109576,675.006873057407,591.091718762218,715.424556901828,709.356828569658
189,352.308731892088,352.308731892088,489.759507260083,367.671088802102,384.177928270237,312.110660146346,365.586775811072,295.067224847815,295.066705820381
190,96.8010766639647,96.8010766639647,154.003099544314,119.650558578894,130.749788499861,111.419124116313,127.620361316484,119.029491575182,119.069269358643
191,70.9724829791832,70.9724829791832,111.681444444898,121.915334748256,141.958941333371,65.0043871413359,124.529477717952,65.4020552539077,65.6441528419295
192,333.018072494879,333.018072494879,342.456908633754,265.134440518598,276.198665271798,231.577881354635,263.890911056668,330.528088559864,330.281591505237
193,42.2209343821802,42.2209343821802,124.334380565247,99.6210239486953,115.919867233112,62.1852373455635,104.22066346502,42.2690333009473,42.0057142226276
194,247.511054877061,247.511054877061,459.561762463224,221.441660745624,210.038027722183,287.08834032135,215.530446886612,287.171998269431,285.930440245236
195,3.93426879331744,3.93426879331744,172.097712947891,171.091869886865,205.102756801957,27.5348460610087,104.162501244806,4.01125170351798,4.0093208204324
196,13.5695405945141,13.5695405945141,129.129213041618,173.707832782204,207.316394991369,29.3062781617813,107.051114394467,13.3077030213835,13.3078144596916
197,301.477265690397,301.477265690397,448.351818026324,432.520583721661,445.501910827935,333.241451498184,353.895071994392,271.849439788543,271.715899387393
198,65.2967969393304,65.2967969393304,132.357210132287,232.093972237314,264.244126244073,85.3538848851094,160.216238815725,49.7764376750682,50.0833052482172
199,20.7133111382439,20.7133111382439,113.788388156721,174.049396655418,207.282629651706,36.1226238781181,108.115930485416,20.4077027029119,20.4186899684773
1,13459.2062540761,13142.9082548206,109347.898071506,10539.9951327094,13459.2062540761,5540.6826872425,13459.2062540761,5776.26469844418,13459.2062540761
2,9062.96558038108,9114.85288003462,41810.26314841,5100.43001365341,5018.16252076707,4441.88307771292,4492.65317212942,4319.9643173029,8588.10961282207
3,4783.51417033705,5579.39203098485,23250.4714444507,5687.8881634246,6100.97075069836,5064.98815200603,5919.44688129597,5026.99396168532,5659.47456637846
4,1658.54713965102,3257.86889407412,5702.3091415241,2069.12118047462,2607.45579139234,1254.71463416081,2988.41000369801,1158.98488527933,1114.75952728178
5,5882.9664427855,3958.99090205798,18924.9173860665,3165.77410562064,3319.61585643001,1824.14997992493,2655.86922479323,1652.32676640454,1956.07542111371
6,3890.00795927979,3687.73777026825,16199.2704330054,2866.10449511555,3184.64768590145,2328.24639888838,2492.49654034122,2371.87360413681,2574.37956087901
7,2423.03648306131,2354.30419635653,4477.29137502192,3277.21193360814,3805.42053659208,1559.81844358209,2822.21826798631,1387.73291490481,1478.22265273965
8,4733.67524793978,4551.74892828639,13729.4124944287,3214.6872092935,3246.8799288378,2462.24386202959,2868.25999746312,2381.77014613443,3090.64150876519
9,7815.63893311975,7464.56147149351,22758.9423307276,4326.33506478372,4261.59215359997,4383.14788761017,4290.94870717082,3667.26313182723,6417.79993927562
10,1435.73386112621,1255.78157829672,4224.14843033678,2295.66662544504,2320.28820853488,1234.55362217652,1402.59602095791,784.795277811814,792.695939227582
11,3275.77906856752,4799.81211096265,8712.99712773073,3049.77377361091,2933.36978254634,3872.40845115406,3187.82207763568,3884.42309504536,3479.81126314761
12,2789.71624045096,2488.18202422191,8936.68009856007,2390.53595580075,2333.82674075438,2123.46533281789,1960.84769017985,2120.88883108797,1952.497232614
13,13094.7438207964,14745.0860742552,17855.4385618307,14676.1465857011,14765.1719092413,15366.8456531371,15572.0323109775,15351.6988031937,15533.3787491021
14,1351.07993604288,1053.44238771461,1655.5636873693,1018.62626356172,1149.27528781182,758.42371609937,1430.13686488811,861.728373841699,843.511306302439
15,664.746301763905,950.502565338233,1415.39199951652,652.000754117718,789.863802818438,536.796089524001,805.909941160322,616.175886543279,588.191235124348
16,481.914691747729,2613.54642182599,3005.10257349082,984.906470636684,1150.17513561541,884.571730643707,1227.23878905382,557.592007189765,564.837471870223
17,2456.59091557111,2504.27446888105,6329.34334769954,1678.71626505168,1780.53237848088,1302.86982721548,2063.64405871118,1552.85678079696,1644.81339671308
18,516.305637619735,561.156989281899,1367.43807905775,1057.00452496608,1067.77589573653,467.599094450947,470.481315460316,373.109590715533,373.506025431286
19,2907.74019531561,3282.66881524362,11410.5591519886,2273.64414804777,2238.97494944741,1652.11617966042,1710.15478014858,1760.55649210367,1820.93719500559
20,3586.89028162294,3165.15379544751,10539.0726975879,2180.34667645158,2248.82543908226,1914.24468546467,1939.12469718403,1758.93565586063,2254.24936773479
21,1431.8413532795,1810.72489260342,3890.57701990486,1155.63536029442,1192.63971643709,1046.37135414334,1041.67948686671,1054.25188272493,1012.56111220993
22,669.563542409642,748.335609167716,1545.49376394847,1025.99798015008,1129.35574347336,565.386503798575,823.467813422482,412.779673940601,406.072323078132
23,1352.93664307747,1313.31736536112,4158.80014100949,1045.12326342094,1231.81811343858,679.580192657783,1059.68348830985,634.363206326246,659.756941088995
24,677.270464440647,1770.22285021462,2008.00151795095,1681.30411879204,1808.17371895616,1462.09137116755,1583.64767059248,1339.37429718719,1349.06671539719
25,67.655929777911,105.277831195091,528.61018619333,912.651448038301,1078.99226184305,184.494091798143,530.184131868835,51.9390261268908,52.2770932486113
26,3981.63033029388,4552.02600446486,16445.3661114179,2646.62385738981,2643.73270943114,2444.57943080327,2576.1375402222,2384.9729861243,3096.98135193935
27,19.4651765953592,19.5733905188637,2379.00436546655,2085.22291511799,2094.90398856709,873.565861335401,968.766819858746,18.451084786581,18.5950904062737
28,7014.04755874377,7464.56147149351,22758.9423307276,4326.33506478372,4261.59215359997,4383.14788761017,4290.94870717082,3667.26313182723,6417.79993927562
29,1423.40901405747,1255.78157829672,4224.14843033678,2295.66662544504,2320.28820853488,1234.55362217652,1402.59602095791,784.795277811814,792.695939227582
30,3584.46082938477,5128.26166506231,10461.4440198344,3491.94236320355,3404.44395653655,4314.78457944472,3994.69827224279,4352.29461424447,3903.83223098347
31,369.194673351587,403.487412072895,1758.39019723652,1219.65509776114,1278.06510005469,735.05627729087,1024.73266833488,379.166571983873,382.555789253296
32,2614.81664460998,2488.18202422191,8936.68009856007,2390.53595580075,2333.82674075438,2123.46533281789,1960.84769017985,2120.88883108797,1952.497232614
33,13442.8761369656,14745.0860742552,17855.4385618307,14676.1465857011,14765.1719092413,15366.8456531371,15572.0323109775,15351.6988031937,15533.3787491021
34,1322.47179755139,1065.32783647919,2994.1855780858,1012.88436853841,981.594603557468,830.96415139356,909.712222419752,965.594200141405,944.908713725792
35,156.811603227937,186.009153222499,1405.27581698412,582.325522880826,685.384018822706,228.235859114818,722.641801687167,186.948695800353,186.433745273269
36,646.252566253229,950.502565338233,1415.39199951652,652.000754117718,789.863802818438,536.796089524001,805.909941160322,616.175886543279,588.191235124348
37,513.13289235892,2613.54642182599,3005.10257349082,984.906470636684,1150.17513561541,884.571730643707,1227.23878905382,557.592007189765,564.837471870223
38,2054.58170015469,2599.46465262816,7872.07875950571,1437.3156289971,1489.51781588314,1376.53619678287,1796.41473645529,1633.36856862782,1729.09832106765
39,112.923735813753,146.0002891936,1519.26604620153,1067.05009604963,1100.3229077133,568.6030096647,681.946524793289,108.096074539469,107.70227197654
40,549.226200476518,561.156989281899,1367.43807905775,1057.00452496608,1067.77589573653,467.599094450947,470.481315460316,373.109590715533,373.506025431286
41,3455.14918296148,3282.66881524362,11410.5591519886,2273.64414804777,2238.97494944741,1652.11617966042,1710.15478014858,1760.55649210367,1820.93719500559
42,3754.46277869545,3167.25505724401,11163.0301011632,2186.10896305778,2201.57323963827,2017.32412917826,2025.37304382627,1760.87810504323,2254.19729236057
43,26.0465424592921,16.5351279778178,600.983203334939,1348.07518537583,1377.64572944881,693.40401599834,737.061287192745,13.9685323003469,14.1258663204214
44,1197.46118147762,1810.72489260342,3890.57701990486,1155.63536029442,1192.63971643709,1046.37135414334,1041.67948686671,1054.25188272493,1012.56111220993
45,717.348678422637,748.335609167716,1545.49376394847,1025.99798015008,1129.35574347336,565.386503798575,823.467813422482,412.779673940601,406.072323078132
46,1300.18322290594,1314.99398003913,4642.61654142093,823.112676264672,898.005898753417,686.310283179772,942.464840897082,635.7266166438,661.239312306851
47,5.17668984616909,6.05894722829013,467.615360605596,621.344933269125,692.538188169607,119.364468591021,199.568782081561,5.50875376484864,5.52436202908061
48,745.946682514398,1770.22285021462,2008.00151795095,1681.30411879204,1808.17371895616,1462.09137116755,1583.64767059248,1339.37429718719,1349.06671539719
49,73.9894976242827,105.277831195091,528.61018619333,912.651448038301,1078.99226184305,184.494091798143,530.184131868835,51.9390261268908,52.2770932486113
50,4429.04254506676,4429.04254506676,13896.4745456358,4045.72673761397,4044.53933223942,4162.24703811941,4154.52150326377,2854.88635873908,3065.77206987271
51,1283.93596891034,1283.93596891034,2876.64702668136,1192.19813900995,1196.89765796826,1212.89766338818,1238.90564412195,1276.90227359304,1280.57369426793
52,273.029038484694,273.029038484694,260.983071207914,558.686530064481,556.452807950286,419.394785802359,413.91248325533,265.520703981849,265.466180052154
53,463.748053266163,463.748053266163,824.908925049891,637.576776328384,632.406919265769,522.753504657083,498.794192689779,465.124638030341,465.7924867961
54,3339.63065207342,3339.63065207342,4565.30863560362,2971.98722267741,2985.67920170558,3120.82661604742,3178.02885696975,3336.28769293645,3366.06792049963
55,418.004792939783,418.004792939783,739.9666689711,655.692634891804,651.003499970402,540.05280675309,514.450460343359,414.207109588337,412.234521889201
56,470.579027109816,470.579027109816,785.82912808827,690.232113155794,686.232135797296,571.469816230991,554.970077021141,480.20742465991,481.732142178922
57,357.90524321284,357.90524321284,107.926471233036,627.862766017474,626.12217902698,479.419496951358,477.280663693783,355.110255539914,353.166927695864
58,440.171184405219,440.171184405219,444.498062370936,727.043845155131,723.884793226507,618.785385435153,612.25906909782,442.670100266063,442.196953444024
59,1.89694746607868,1.89694746607868,405.497539399884,347.74636872467,349.305666148261,145.819307048098,161.783657768838,1.87504432856035,1.8660122592349
60,5.9854664237533,5.9854664237533,393.720560289132,348.115006642819,349.822128121549,146.955930495756,162.841806201821,5.70624052883438,5.73400588992675
61,3.67828081892338,3.67828081892338,399.482376939861,348.036621743544,349.605190247939,145.938752589784,161.846612556268,3.57384777905679,3.57761672946493
62,1.39943766825592,1.39943766825592,406.822694900343,347.797596653619,349.468768667063,145.964461184093,162.110916087221,1.39466911241328,1.38693930058282
63,12.9763453544407,12.9763453544407,371.951975307387,345.71895993801,347.540026617698,144.414178930776,159.723308686296,11.8931854662706,11.9781530873633
64,3.12115336545268,3.12115336545268,401.638140549311,347.492018750219,349.141467798283,145.243479765954,161.14648943257,3.14885414325284,3.15640979878421
65,225.458040469215,225.458040469215,778.977602744319,2500.18910853444,2486.94769111525,1937.6192669433,1923.44874330371,227.013139706449,226.399114005616
66,7521.85441223858,7521.85441223858,22533.3716253117,5410.25180937063,5412.91788818986,5959.07004790467,5951.16484882731,3715.41435806166,6507.80774091814
67,194.451217983586,194.451217983586,790.284143866614,2506.32696859161,2499.1781392783,1931.79472170758,1927.6030896927,193.745173541895,193.756503712343
68,991.425948042877,991.425948042877,2398.67410958174,914.58935314791,915.325373356366,930.298963520995,936.196979404636,833.532573632176,836.321770013697
69,153.440638170086,153.440638170086,392.682068546852,274.217085581327,272.211837461845,195.097643177342,201.023567520588,153.231873034124,151.430023652615
70,291.414673372507,291.414673372507,114.859701638762,353.535401526466,355.363329560811,288.446034256182,291.582404556009,280.043434417797,279.267061719697
71,119.816704556064,119.816704556064,365.132772062877,272.03431836177,275.227620847062,188.805169044113,210.310898077161,120.850117354649,121.323355886249
72,334.989039708756,334.989039708756,256.611860174876,396.726245261417,401.658296519916,353.713173646022,362.37055570258,333.420909325046,334.106049988988
73,545.81143564113,545.81143564113,1054.60009810069,565.235717563581,559.389296990871,529.494389839482,510.752916324911,515.513452035174,522.75982504936
74,660.221448744372,660.221448744372,1442.55770456242,631.288805839229,632.399129602263,633.421491927777,638.276710846987,631.40227616876,639.935592658078
75,183.227662517126,183.227662517126,666.365204971708,311.452139725535,315.892921713475,216.274036786237,254.969011284842,183.30543627614,183.125432480723
76,186.897269253805,186.897269253805,129.62158070573,340.795484156341,343.230190640367,257.569586920117,280.135305842229,189.952483766116,189.858448595953
77,372.173962504188,372.173962504188,435.3606713383,440.577221226397,442.772580025256,384.716120566686,393.650637421465,371.300507498131,372.843046870299
78,40.8677728624222,40.8677728624222,865.302115199565,498.836291374486,503.899122544701,333.583199858324,357.03605310082,41.7874152328968,41.8492683575741
79,2116.04489151297,2116.04489151297,5552.40584895023,1823.82609091764,1820.55322918452,1921.33115025923,1908.61271796016,1646.08030705653,1650.10519021207
80,3.65642731273298,3.65642731273298,894.649516988059,481.929457089221,486.557518342157,318.075166529786,339.37964340548,3.6468378582575,3.68141893723875
81,1498.80965513638,1498.80965513638,2932.31205497733,1322.91548356368,1313.2448899393,1376.68641504986,1348.32128613542,1373.88457786481,1349.60028490098
82,2374.32948308485,2374.32948308485,4443.12457872372,2088.02015040761,2077.69409378405,2206.41643271267,2168.06508948383,2090.02250108543,2038.03110086324
83,88.7328729237907,88.7328729237907,605.765796535078,468.447819950623,474.574142836164,308.549650998964,329.429625267656,88.4725844171158,88.7526258169675
84,25.2444102929517,25.2444102929517,325.273806117393,168.747157362745,173.208352923958,99.9745469075546,127.168688246843,26.8364479829639,26.8759753898747
85,6.58793161155595,6.58793161155595,387.813946535335,167.43855416896,171.582624786256,96.2630003626199,126.864144538212,6.62730839617169,6.61356987154915
86,17.1079928022146,17.1079928022146,359.667188379875,166.246941311397,170.321489952721,94.9274420502359,122.888317773965,17.1037183639327,17.0424949024702
87,22.4894533335147,22.4894533335147,342.020311984406,167.92472495363,171.889569889242,95.3527535059384,127.261170121083,21.9158836290162,21.8968267460681
88,16.3263518419029,16.3263518419029,347.951913371917,169.701010586857,173.249423223881,97.3043693077086,127.858378822693,16.5827195583596,16.6548532738872
89,435.402769070112,435.402769070112,722.69279099096,468.625727296508,477.931206962594,442.855191778897,477.209717602664,419.351819884014,420.440508930636
90,48.175897012363,48.175897012363,253.36646911067,168.736055254618,174.514034163589,101.322964495138,140.759982882066,48.6974459355726,49.9752257382404
91,224.627949054799,224.627949054799,433.559137820702,457.648244858538,454.988251989519,348.11095699363,347.147409676345,222.504781802137,222.585020298341
92,1421.58012296357,1421.58012296357,3404.98696085942,1405.99298783365,1397.17678928575,1397.61325864687,1372.26226187152,1402.94198969177,1367.97081988402
93,474.578114951585,474.578114951585,348.809945385038,599.612112870743,599.67343560335,522.115585287539,523.21717064633,468.032393808106,467.960557763833
94,227.32522793623,227.32522793623,480.393273477975,502.392086490069,500.023678849522,380.27592689224,368.244752581838,227.525862202271,225.128359060587
95,633.828050362069,633.828050362069,1014.87706888582,740.19458050075,740.474380188238,675.440126736067,676.767374218649,628.495901816398,628.44695283075
96,1768.61315155865,1768.61315155865,4738.81070234624,1462.71327372943,1468.23348045756,1527.58327675204,1530.34619578451,1299.61342545048,1305.19092487465
97,949.538437352708,949.538437352708,2111.96617814004,882.848333514585,877.653246074379,864.896846153352,861.474045437644,876.147134433161,873.080290820707
98,648.15226889758,648.15226889758,843.842387681721,677.712195850915,685.115224411191,606.302597853513,618.550032771429,604.875354336626,604.541270738106
99,664.302093393962,664.302093393962,780.356789178395,703.635862749572,717.400158706548,618.979217319424,641.481733718058,657.404047004499,657.38663208807
100,15214.7405027042,15214.7405027042,17555.655342861,15287.1953021747,15331.6359527693,15313.9470601799,15390.8863021467,15003.9247923411,15112.2020127148
101,127.303938912104,127.303938912104,357.949579342205,222.032994706026,217.647568055046,190.801483830595,174.835592380402,128.873300857765,124.986878817689
102,299.47727216092,299.47727216092,697.351070962716,319.246449754928,317.652686178179,305.520422842712,301.358295141489,381.336548318191,377.88665826332
103,88.6668775018049,88.6668775018049,335.133407781403,140.2170278687,143.512934477092,92.7480431672843,133.255638151206,84.5716051999242,84.2736911740219
104,82.4111383401346,82.4111383401346,160.20981283698,167.019696173269,168.358649482967,126.153917152235,149.615643810164,82.1476736311981,82.4200407891558
105,81.3925445322259,81.3925445322259,173.990396642209,175.421104314159,176.692625879588,131.177983827149,154.428848897511,113.451499085708,113.234088128883
106,110.158496277893,110.158496277893,115.421927314315,152.179268269566,155.46838403362,118.212202158519,150.264345669167,108.699830411577,108.645745021328
107,197.762024948769,197.762024948769,290.458621071773,245.601673749289,242.108630157267,221.711444309537,209.255164783666,217.160980315969,213.164061008799
108,165.647570060915,165.647570060915,207.047590639516,250.348188804118,248.108835018661,218.271335899289,218.823908325446,192.381476985291,190.968436990389
109,977.398686443496,977.398686443496,2656.83780819809,871.062848320867,870.446011688801,906.570132680359,902.853294752559,695.009437426468,694.697956649167
110,4.57199605439805,4.57199605439805,197.658779195085,76.2986833115336,90.7983148521016,30.6191678834483,96.9117321933892,4.46845453950102,4.46945906665518
111,6.41628622125372,6.41628622125372,196.904497662449,78.1629502029975,92.9684102004451,31.0560363664773,98.4625227337361,6.4489267081819,6.39192974032936
112,4.68964670432154,4.68964670432154,204.510262896735,78.0809879417366,92.4816080380364,30.5961543669548,98.8428894843067,4.61048386236385,4.60722949228993
113,150.320873606115,150.320873606115,236.363584347569,135.307447269791,150.534814672804,96.5788420202664,149.141444606971,150.286002498395,150.203471596943
114,4.02720072752891,4.02720072752891,202.389822694196,77.045400615865,91.8142195580489,30.1619984940236,98.6410761722583,3.88231429655949,3.88233000584691
115,5.19850247827145,5.19850247827145,196.184026633641,76.4370667612603,90.8858997603494,31.172333395558,97.6043034363278,5.20021928721204,5.20356280112965
116,22.1309563603696,22.1309563603696,202.097225401488,83.2802956501835,97.8095549211367,33.0687554191078,103.340976140328,21.944632716228,21.9087297087869
117,228.75833176644,228.75833176644,308.68222408497,208.785673261017,209.938390701805,209.018923823974,205.466599335116,212.489157754677,212.037224868986
118,56.3386931893307,56.3386931893307,175.804188647643,118.060091059495,131.881268638804,75.0736234102311,115.435904467139,55.3892150282004,54.9207514744519
119,93.185640207357,93.185640207357,69.5361131770051,124.963213892559,136.138804602064,95.8782898721156,124.619309337953,91.2622232292826,91.3015164840019
120,35.4373266189654,35.4373266189654,250.768657558908,113.395714697173,127.279092698975,65.600249764172,111.109401885023,34.9824093238745,34.8727019384323
121,77.1679809560696,77.1679809560696,93.0808147332646,128.727849135784,142.943221700428,90.5739488268548,137.62533791169,76.4011529139225,76.4879686197942
122,64.2412817743304,64.2412817743304,145.659333051798,134.007359812294,145.078830058854,87.3705783469455,128.964784166058,63.3946153764217,63.0491812470084
123,246.598243775124,246.598243775124,316.405908263179,205.809436271746,209.687780022098,211.311945656451,216.890288459827,224.947104584587,224.603428674314
124,267.118221574161,267.118221574161,443.882001829056,220.404969287604,220.887615687578,240.061082238882,235.468539793377,241.840805387076,238.177323251887
125,492.67995649594,492.67995649594,1241.69287671914,433.542991039921,440.482484682933,440.470191420733,452.114467373797,328.831056012779,331.301106130194
126,202.724530416219,202.724530416219,315.148768348104,389.541751387099,395.724665460725,307.37869971329,317.393158409076,313.481952998936,313.541600174129
127,354.797472796207,354.797472796207,600.79941972569,522.996500992495,535.235080690596,436.250963112172,471.281002981741,486.547004719145,486.398557900271
128,21.0367635986893,21.0367635986893,888.79831709775,328.663856256615,335.359028524982,232.9776908217,252.594076320153,21.0013451193978,20.9815968904468
129,92.0899123632164,92.0899123632164,654.929486873544,345.214701420693,351.862288015507,248.688040018386,267.581802369405,94.2725821806563,94.3240695778562
130,147.892928117935,147.892928117935,898.666085619776,355.639614039918,365.552235191401,255.065868333515,287.229036746108,147.948690709232,147.838313578019
131,56.1509046479951,56.1509046479951,832.747139796948,332.817346355872,340.83306088708,234.613056112177,260.915399768224,56.8489025456965,57.6102864180843
132,2615.32235346833,2615.32235346833,7374.2835391041,2307.07227608016,2308.28221695394,2391.4408595447,2393.92581341414,1099.02608599537,1099.49545142964
133,135.601798818352,135.601798818352,643.382402200295,331.164247844267,334.297900393772,255.025710342528,256.312380913894,137.398734523829,132.916148960689
134,632.573202319779,632.573202319779,676.044293823285,367.131751160899,372.395581802718,394.224630194051,439.704764645498,621.25318398996,623.494591249817
135,9.77877410098086,9.77877410098086,757.903046894322,267.265974358723,262.3137765797,193.455440920179,181.320581235855,9.68548329030788,9.44552457260416
136,158.591510953416,158.591510953416,339.717964117905,310.252632238628,304.076698163842,256.293812076735,243.601491464069,159.521750386326,160.239288123145
137,4997.3869942145,4997.3869942145,7510.94714482409,4904.35579967961,4921.03497709685,4912.60142939132,4993.18666183469,4783.97902741782,4857.12599783214
138,500.816585254233,500.816585254233,950.268757744402,601.803939901053,599.179049677175,554.29724234854,559.216835451656,508.835550794242,507.078567991577
139,1389.23473546059,1389.23473546059,3113.24951344674,1520.64816543009,1511.09176465765,1483.84013693214,1442.91853131881,1699.56403998152,1652.58102035967
140,462.219829102484,462.219829102484,489.275884024692,410.87866824903,413.196241595754,397.50219455645,416.803629482921,451.381971753713,452.312130419047
141,665.684599950637,665.684599950637,1468.74886569781,736.461596335105,731.898759360286,705.9574982265,694.140380357573,774.130404137579,765.505822027861
142,1408.21520984943,1408.21520984943,2253.10899973946,1556.76133212359,1538.60926818319,1581.02549481512,1484.6617556982,1484.89501586978,1463.59022553649
143,47.6392818140997,47.6392818140997,270.05228618941,185.896181096776,190.445976652192,111.206085574586,122.321195132814,46.3292065045461,46.3763498059164
144,42.2161262274288,42.2161262274288,201.835400420684,172.611998802341,180.060102990192,91.2516389009263,114.575946587154,38.9218707989895,39.0540998551312
