"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv"
88,5.10813708523008,5.10813708523008,8.23708173623709,15.9188254305984,17.554745902404,8.62306095971003,15.0513246330205
89,11.8520304132008,11.8520304132008,21.3372549457815,14.8939730232931,15.8964289709384,13.1610557345006,18.698808959118
90,10.5288199054321,10.5288199054321,20.0982053817681,13.2044697708048,14.0866472133236,11.165184340632,16.3018714804806
91,6.84163168447004,6.84163168447004,11.157030190946,11.2557863614407,12.7402815518865,7.92353093280126,14.9939942737454
92,31.4142686088003,31.4142686088003,53.2757779832472,34.0852628270256,34.1830419380067,30.5073801941889,29.1921340502375
93,30.4603285880189,30.4603285880189,48.0987325406508,39.9556934995552,40.9372255465934,27.5565585746878,27.8787360397303
94,38.7813946568227,38.7813946568227,63.2699843029319,50.884426875913,51.5623569009055,39.3756508258087,38.6544893549745
95,44.3021902066271,44.3021902066271,93.2823360338676,52.6064364686482,52.8609097224203,51.8472459942764,52.3471021884484
96,84.607196920958,84.607196920958,168.566814515431,83.0104167655983,83.9106685488516,79.5342729823786,79.5310021117481
97,245.071528608116,245.071528608116,329.553650006502,230.605254787016,230.097607825036,236.92033192436,232.657898694305
98,83.689353425367,83.689353425367,176.744468543055,101.030512408103,103.395091787813,79.4727130057612,79.7624951124672
99,22.4739471371185,22.4739471371185,53.6549983448021,53.6799411700933,58.7710012965264,21.7958534947817,25.3446973228776
100,243.305751892678,243.305751892678,362.94283904301,279.149359265945,271.248377625292,308.106428871962,299.78278423993
101,29.5596443018172,29.5596443018172,58.0456600755431,39.4853690437292,41.7245428016029,33.5228194827798,32.3380717036246
102,24.7241425482365,24.7241425482365,55.7440711921988,35.9971353309562,39.1010680356798,25.9587946987578,28.3514392296327
103,74.665685629443,74.665685629443,110.845538833936,72.2560592722327,71.9031697006771,81.8323629324681,72.6619815486008
104,4.60948752582667,4.60948752582667,6.63593070187744,23.3494426324275,27.1474596209106,7.71285435627318,14.576119288261
105,112.825968306475,112.825968306475,128.822181315608,90.2317948924525,87.6929832564912,104.530596384231,91.1325070452051
106,208.703511869463,208.703511869463,210.483161941838,171.225362799761,165.565025431041,194.519448865892,176.29788929735
107,22.5765718709134,22.5765718709134,20.2706461547113,22.5620972611192,25.899221554442,12.1690767068811,17.07901772218
108,4.41195037850589,4.41195037850589,0.722293694640884,14.4892223083939,17.1213865564591,4.45970058127443,13.2855614256263
109,2.26632119056694,2.26632119056694,5.24660454262761,14.5535268360757,17.1186831906068,5.16304670895546,13.6463100313582
110,5.28112994836502,5.28112994836502,14.6703432551111,14.2766182037622,16.5805819462933,8.22349193551968,14.4789909801227
111,1.87240398004199,1.87240398004199,2.40390480831948,14.1048496312965,16.7809827727682,4.53017448479397,13.2429673647456
1,3079.8888618408,4183.46125420793,4637.05256051209,3170.25629104323,3079.8888618408,3857.27698800045,3079.8888618408
2,468.06521303739,804.470360195672,1042.01787306219,592.323308202467,599.243699402012,706.477778555654,631.649970881574
3,894.810119342553,727.820478036833,1047.42164550951,924.290770953959,914.156480408785,869.043442997006,682.355752273157
4,413.020724304724,230.478185375762,749.544768516387,201.495648343423,197.85192051519,93.0518816126404,102.879536649675
5,379.969786472355,504.016834288988,555.659812266682,413.232780116882,405.713340557648,466.992834177369,363.318340068297
6,727.122927916638,789.893112076043,965.852568117487,827.896558647782,820.313486162363,856.354418600416,838.251389075114
7,192.154166409767,249.891261303039,328.104379317118,222.893682859999,223.061374895364,253.1820701193,215.799638541339
8,374.146399779553,382.263517235425,400.89273811754,327.951809603614,318.048782075116,366.145581941991,288.322878598177
9,110.503737368391,126.238232992023,216.680482252686,132.396519538032,130.317652556079,137.612965094834,135.389631143657
10,534.442176218154,602.912624506762,707.358225070388,583.64226465525,585.186247122669,607.486444224095,603.778512117597
11,88.1136521402507,116.341178926969,249.587345002152,95.7061871791683,96.7384349506425,97.8667046822102,97.4419942609321
12,43.6341129878844,66.9099316223544,76.0141126854642,46.7279790808228,48.9211358034469,41.2002112186662,48.3176156738647
13,74.3824297049931,117.480870361976,125.709936280397,71.9921574497354,73.451631912729,77.8065429073528,73.1437996041182
14,16.1363797701542,22.709362391726,36.5755202107352,24.1068840160028,25.3420412540107,15.9517315186858,17.262257787935
15,107.132088793654,181.651760081464,306.349035731609,135.653745199701,137.456878964202,141.21885445353,138.872177196305
16,217.126687960646,140.674179135649,255.189695702052,214.922257076104,215.162938673702,198.793597807629,196.013109614477
17,171.779461858355,66.2113586458666,199.163914193605,177.171428215074,177.524178225199,131.175362057609,120.480166616264
18,172.40316361723,71.9390664555192,181.055540433687,181.132492248744,180.823547560029,129.702202465457,106.151664176692
19,49.7393034863347,135.88186148694,149.922266227796,83.813914022689,85.4438145911033,102.175060251686,90.9278686572018
20,135.502829401426,157.439017954516,522.233454881632,218.524630320191,216.017226606644,161.921398325272,163.816045694656
21,332.414150343568,314.327972171261,256.492279730131,88.4947339215579,90.4895925956793,186.295369897899,170.721051020675
22,72.6848766115819,35.1807467968887,125.702424928901,83.982047840054,82.3555238763025,35.1187741935113,40.3947400163864
23,194.917707039682,167.590414916502,159.416918372595,40.2460338553606,41.2434669773133,119.174631914399,111.770079102301
24,113.191593602302,129.422003847303,184.481388262833,129.860970112678,129.560873085035,132.188934304725,118.469442439263
25,125.666287260899,154.225755840113,189.582442055363,139.793731601455,139.389792643259,148.48791023083,130.672563323353
26,100.339728358972,131.76767676948,145.106057478863,102.204953025561,101.995210919826,113.66323099455,90.2638597768741
27,23.7598033691743,25.5355239573066,50.4392344176821,29.386679914015,31.4772413741866,20.0783580094938,22.8841489989735
28,552.457391458058,555.523670875046,689.840757029392,599.793801720752,599.35067467586,598.536193624593,589.022418832388
29,95.7155428556581,87.6311765191465,162.772765535821,95.6606413634629,97.090833187137,94.6267093062267,94.5498318637852
30,97.7759808249289,90.1867477866588,120.731984309275,79.9261870190381,80.694871831626,94.9430435907325,91.1825521826704
31,53.4847824999556,37.2115391736267,102.698160030909,50.3984555663808,52.1085671409865,41.8188041138927,41.2970324048908
32,87.1282653817294,110.716190372996,138.800229586533,99.1073634046292,98.9746694218484,104.808520876243,94.3784009314211
33,70.3899719666243,93.8240792740786,104.814992333347,74.1118695322791,75.0806332964662,79.9870385127158,68.5345128897327
34,270.124666141588,293.315662884577,318.609974734641,281.63242694185,274.902445214129,294.172018796554,265.652164186833
35,46.4673902506421,80.2891122634445,81.7475868535846,64.0877682634759,66.7561069676882,61.8278179645506,48.0103220926973
36,143.153593674425,143.153593674425,214.55429460776,149.122739644085,147.89092566501,150.979215287601,150.997109983542
37,19.5090274570973,19.5090274570973,45.804010238885,28.225258399368,28.6783615492079,22.3848829408413,23.4759320079644
38,164.701075538499,164.701075538499,189.081725773634,120.095766835859,120.993399069845,132.862187642209,131.087154708682
39,402.484580909727,402.484580909727,515.584556624804,409.207289201815,410.196187245752,410.678541878558,409.605670443193
40,116.341178926969,116.341178926969,249.587345002152,95.7061871791683,96.7384349506425,97.8667046822102,97.4419942609321
41,20.0403333935552,20.0403333935552,44.9906204505598,23.5654259410073,23.3944878033548,22.5394850747701,23.5341046287811
42,9.79722390066849,9.79722390066849,5.08027189304137,11.5448076669639,11.7878942380146,9.13038805181986,11.2133081964609
43,17.3384496445467,17.3384496445467,20.1897575983688,14.176582631177,14.712923463444,12.874239185373,15.5860810728059
44,74.0449351023318,74.0449351023318,76.3595784780197,51.3966712123853,51.7350795389336,58.316959688042,53.5578271521456
45,87.1756490163596,87.1756490163596,111.947816441417,75.940986651667,76.4166425731143,78.940819585529,76.3205264336458
46,36.9946458019318,36.9946458019318,50.0209855236724,28.7768164007209,29.1230974033553,29.943093162921,29.5875827422691
47,22.8194112041311,22.8194112041311,45.3468997294213,28.9021475550295,28.3339563665027,29.0526553917593,27.9299315811174
48,15.3812225133975,15.3812225133975,11.8895835491918,12.935019874927,13.1992437580388,9.85813020718772,11.3943091466971
49,22.709362391726,22.709362391726,36.5755202107352,24.1068840160028,25.3420412540107,15.9517315186858,17.262257787935
50,38.1542684522802,38.1542684522802,124.031009757653,37.5968879598608,37.5035436459007,37.8259600087397,38.2207871455671
51,73.8561347020849,73.8561347020849,120.172862755551,57.0952899240946,57.675351231918,58.5832952638941,58.8988268959628
52,161.980404781911,161.980404781911,177.705339195239,122.479945492501,123.116009679507,132.844389998693,130.545708631917
53,140.674179135649,140.674179135649,255.189695702052,214.922257076104,215.162938673702,198.793597807629,196.013109614477
54,16.7153340199922,16.7153340199922,29.0310899291895,27.6038100022422,28.0239519958153,19.4922371757981,20.1364283044571
55,33.9827938633218,33.9827938633218,79.4136985510966,64.5804476890873,65.083215480758,50.0735181648452,48.8900414370625
56,38.7319594871639,38.7319594871639,93.5815377781407,64.1683616146766,64.8107250323757,49.6767897529147,49.6039217649339
57,38.7272577388704,38.7272577388704,55.2158715096273,26.0511160810216,25.8708509614513,32.1813572843566,32.9943081078593
58,61.7741548903296,61.7741548903296,94.7831822585904,81.658688418575,81.7794558849016,72.601430700836,67.4090816521386
59,49.7876460369898,49.7876460369898,96.4372882064665,65.8499575072672,66.2539889798562,57.1245950743414,56.719940905895
60,16.5600020746595,16.5600020746595,35.6881015492013,31.1605470092198,31.3475484574599,23.593411834341,22.1332987010046
61,9.99256485938831,9.99256485938831,9.70416362992234,9.14540421466266,9.38072943001367,7.08713097659734,9.34842617146948
62,4.21923961241772,4.21923961241772,20.091747632332,16.6122870742034,16.7907130172917,10.2605381996053,10.5290341526591
63,4.86287681934514,4.86287681934514,14.7732882236448,8.82558930251895,8.73294466706734,7.60350420270119,9.80222147026894
64,28.845554736515,28.845554736515,51.1729302981476,34.2123358848654,33.8591187199523,32.7053138148191,32.1098796808288
65,20.844833931517,20.844833931517,27.6098039848603,15.2620852215094,15.4832663864757,16.9270338906056,16.0672149514703
66,26.5784451237767,26.5784451237767,40.9133020236926,22.4016212478106,22.5660684472358,23.5452056512946,22.7002726067583
67,4.49305040302612,4.49305040302612,8.34120929842565,6.62533057146371,6.6626947970295,5.53263359197962,8.25455545093196
68,32.7126511974789,32.7126511974789,36.3952664297346,23.0768714624272,23.2426652373517,26.1606099321347,22.3388820174567
69,6.04881611293164,6.04881611293164,2.61857025539269,7.17486983602844,7.18405151693227,6.3483312675172,8.6174364600799
70,96.998088260093,96.998088260093,115.248383072579,90.7802175278871,90.9749994139746,92.8810835396312,88.0226499681882
71,293.455586634862,293.455586634862,460.192998849277,349.079753204932,348.267947269596,317.270867189104,318.695441317722
72,90.4681265092305,90.4681265092305,180.731706550265,72.9776981849791,73.1588262999389,80.7047378682676,80.182594196078
73,67.8300201613051,67.8300201613051,138.205614150582,53.427529669918,53.6322549580049,57.3555381486556,57.9130783003852
74,120.662584472181,120.662584472181,139.766543929933,72.4647147477717,73.0258998594833,94.5526757862528,92.7469377753092
75,9.64002486777721,9.64002486777721,32.4169503069955,34.7215697553102,34.2234886837692,19.9947261253909,20.8139876302044
76,13.0382112238489,13.0382112238489,27.5691888796305,31.9962243874044,31.6000622184314,18.416600360761,19.8601893535886
77,179.336542730111,179.336542730111,175.310008032665,113.256558322728,113.871820192825,145.015472349574,141.68366032907
78,48.160600370017,48.160600370017,56.9842131256198,23.1484807656196,23.6859738228812,36.4182544350265,36.0564542554542
79,37.1073192272061,37.1073192272061,49.9360086004599,23.6715616686366,23.8790933277857,29.0795689088128,29.434675069754
80,92.6437265841904,92.6437265841904,159.156702979397,128.853396924911,127.746452140811,104.683813741431,105.304403785978
81,128.484444973758,128.484444973758,134.209885827225,44.8072208879342,45.851156427329,103.398408729017,101.106535405501
82,30.2519934808282,30.2519934808282,31.1550490577911,26.9682110548017,26.7722926519375,15.355149145832,16.3302204142147
83,109.0642155985,109.0642155985,168.581816234419,114.818820855927,115.22325607013,110.621795347826,108.26232472735
84,5.97183662876191,5.97183662876191,4.76203747474947,13.0872258500991,13.7746471188375,8.30949139811755,10.5266283977312
85,9.09646917567825,9.09646917567825,9.27508066848774,13.9875939756407,14.7440315214997,9.55080254175137,11.5011896086343
86,112.977767326233,112.977767326233,136.530281495316,109.887610944018,109.916607974773,110.493870947213,106.37821392404
87,24.9507976593663,24.9507976593663,50.6231833565874,22.6507881304631,23.3528458779905,21.3165941566052,21.5689873247309
88,13.279931190226,13.279931190226,16.4795658886183,14.6607485721085,15.2558762279249,11.2973610177355,12.5950008694
89,12.1616392150408,12.1616392150408,14.1295625861637,10.749904506931,11.2707590359938,8.92193608681097,10.1327485505033
90,57.7229297947673,57.7229297947673,68.7364998027302,51.1816165386817,51.3007775782901,52.3007626954335,48.2081213818843
91,42.5355495845985,42.5355495845985,44.3597069080154,31.0703483668404,31.0976971672147,34.0841992521941,28.5073598105163
92,16.2496698056117,16.2496698056117,28.8825320349159,14.9643186148119,15.4349274403622,13.8380885062383,14.4106712700378
93,33.0745531262065,33.0745531262065,55.015718821608,29.8301641560273,28.8675858017751,36.9112215258659,35.2849488442877
94,66.3700282667699,66.3700282667699,86.4480329864238,62.8096977548261,62.7419434730763,63.9380485225909,59.9453651592899
95,22.7800020262215,22.7800020262215,38.6145780088827,26.4748309882031,26.9315439801151,23.0295902271639,23.7039031888372
96,188.101499362634,188.101499362634,264.445050091437,201.458859489472,202.463596506329,194.467990646216,193.423520628027
97,342.748828221464,342.748828221464,431.212948373287,362.971758998228,363.634427211063,356.343054831134,354.421332497744
98,87.6311765191465,87.6311765191465,162.772765535821,95.6606413634629,97.090833187137,94.6267093062267,94.5498318637852
99,90.1867477866588,90.1867477866588,120.731984309275,79.9261870190381,80.694871831626,94.9430435907325,91.1825521826704
100,37.2115391736267,37.2115391736267,102.698160030909,50.3984555663808,52.1085671409865,41.8188041138927,41.2970324048908
101,40.3450276956601,40.3450276956601,56.3670343125158,39.3300099386722,40.316254550898,35.6794156955632,34.0182946625836
102,59.7129319496169,59.7129319496169,81.7648972235505,56.8232714116534,57.0791273599015,56.8976245720468,53.3830155947694
103,60.2194259815495,60.2194259815495,76.7757420025301,54.9291197382281,55.0271334556849,56.0988757720591,51.8160774507379
104,27.5545715359101,27.5545715359101,27.8564081276008,21.5642562936149,23.0731328140988,17.4407956927874,16.3626960529704
105,57.1981454256073,57.1981454256073,78.1379728457747,62.1601666788678,61.2472090313013,59.8501805408134,54.7515391114702
106,35.5960258473144,35.5960258473144,46.3195182713207,35.8486995976,35.6686509188612,34.5864839022393,29.4048665004418
107,186.101554162048,186.101554162048,192.93305677332,179.460451503389,177.400748079635,182.6181244018,174.234930710394
108,19.3747928882712,19.3747928882712,19.7126744395752,15.645118679113,16.4203314928299,14.3532100791849,11.8211736871057
109,1.69709106048536,1.69709106048536,0.402557719279635,7.9164937016994,9.23317610221633,2.71862164638482,6.95493890496237
110,12.1772816592992,12.1772816592992,16.8048139945398,14.1934168190166,15.1046604782416,10.5327395889984,10.8646892968503
111,45.2943015102659,45.2943015102659,45.9144487328092,35.9211072476151,35.2464331473391,40.2203464923761,30.7423589038801
1,890.105795191537,449.402130629483,4316.53728496653,792.056807607106,890.105795191537,649.742473569646,890.105795191537
2,1424.41098046884,1570.0497710683,2596.23587495627,1449.717047002,1434.83579678238,1697.36043346325,1612.57057132724
3,159.380551410545,179.275598697668,662.393316832117,157.39569203414,172.917620536958,75.9091225096739,202.256014128123
4,233.702906407772,579.625463376687,1137.85551920612,386.81668784349,394.004320937556,744.626891486831,716.084229549578
5,204.938273070811,260.742752852909,408.025744441145,246.626342167039,254.220471355032,260.527602371828,242.136600465401
6,1393.67932583103,1291.87717119223,1574.18516171429,1440.1038532229,1423.19771612641,1455.65029706298,1441.81300593753
7,63.3536486200812,52.5774627965975,174.033427057664,110.848168622763,126.374325165259,62.9713881792109,78.899794909305
8,196.639834070539,203.874185321748,235.065297257639,172.512080961118,181.76617714358,193.252930510502,158.439561862846
9,556.319767341243,453.121626121577,778.439371301309,564.1074301875,561.932375123524,566.26277724825,558.391541001201
10,581.963220971067,687.178086185711,1192.87361885286,684.449032369668,682.696350731621,705.592060133785,701.174790585433
11,268.571513259175,214.394003584365,502.400189819483,238.984558695263,237.072172359263,244.049234918851,240.594198254241
12,59.4723753062809,99.2418609011673,135.552945101754,91.1864283656777,89.9463268581075,76.7070448812079,80.3662908562824
13,128.451809812465,59.202256785604,161.27813097393,119.605153586316,121.311364494144,89.2609612357874,104.231737825435
14,22.2350033536089,27.7207503979123,44.3438642860862,52.4753289680618,52.2284835242929,21.9172629066857,23.1682018057047
15,293.591637713068,343.042728049814,514.15176689558,412.956798495927,413.462720124698,381.770216943131,381.700183728271
16,90.1791749798992,195.248662143101,230.474483009726,108.137028510745,105.450511088674,149.617320768477,145.23622169419
17,204.382277073009,387.525031323224,381.195242611815,184.402876082092,178.892769109268,304.749671655172,271.2255604588
18,73.7031476737727,126.790429808902,129.553123778103,45.0790952036903,46.9980137302791,71.2850749216804,78.3057173983532
19,44.0469408117561,162.822652854171,206.865517978471,110.045694597623,111.890044910815,140.433636439055,140.258530537396
20,478.515908126882,179.915443010362,603.555120085255,235.707884924872,237.819561186197,260.057909219292,267.918230829382
21,389.673945619906,230.975335038704,266.289593471715,102.577356323282,104.630140703033,187.810852468459,179.838699700966
22,244.870169966866,68.9122278293123,180.982434204667,58.42608595021,60.0964838482937,81.8446909614299,89.8491763018878
23,212.156986775292,120.150095860773,156.775847054325,44.9152268835439,46.5564797765388,113.139401372675,111.257982126491
24,40.9020401853393,50.6193871180209,103.560089426596,43.2772438476017,46.7047288300333,34.6372381975915,45.8487036607204
25,37.1801394867892,24.9686869095867,83.1497220265394,37.5516194512544,40.9792677917694,23.1275753508504,34.6097911029894
26,151.212319779018,148.912432549656,201.252354717422,149.359935896021,147.59349849367,159.128856725517,138.005087987635
27,80.6159324923618,73.7048690093214,119.690823870688,86.6844364801639,87.175198853031,88.294365088888,82.1941812833251
28,775.614357376716,725.562995291764,951.594705271763,854.739321207672,852.788923800085,839.569191705909,840.390064062698
29,365.750303611432,336.94756633373,472.005861030573,398.693086011117,396.362661684863,394.46951458791,395.742529928699
30,99.0829309854869,101.237592963081,145.494489439908,106.719137501709,107.301100363527,113.082541852587,112.144635388832
31,61.0212947575923,33.6690692501137,90.2003201922636,49.3099876719622,52.2312700356144,39.856453345474,42.1790558358027
32,28.6714740662126,31.4338415260795,63.8897811167124,33.3927945216809,37.7958897584038,27.7365145306521,28.9981232064569
33,61.6374971971943,64.61168745449,85.9688676120481,62.369510240703,66.2780301314655,61.0694303059506,57.8081168697365
34,107.527416700549,114.878550660629,146.075795639217,106.25948531292,108.469035458866,121.971716090263,100.327197558369
35,59.072395861378,80.3636957929981,88.676413220485,69.9576374627251,76.46624379684,65.3079823709799,64.0810068430244
36,223.063917058186,223.063917058186,452.478108255544,287.27135068903,286.195167371636,273.829763146776,270.394107241123
37,204.390421999093,204.390421999093,330.32877591974,214.251325425153,212.840306061998,218.916585348316,213.926891403841
38,163.493309155806,163.493309155806,250.193303948588,154.414182461694,153.613201899308,144.393130990462,141.610544090717
39,507.162047386953,507.162047386953,935.99660323647,511.628619825375,510.573687894105,507.032165004786,504.426580011308
40,214.394003584365,214.394003584365,502.400189819483,238.984558695263,237.072172359263,244.049234918851,240.594198254241
41,96.8067887709424,96.8067887709424,138.813486765065,81.1407362284631,80.579570911209,87.2372394727601,83.3477784219903
42,24.681025326668,24.681025326668,47.6768818782038,38.1703957696207,38.5399856728666,32.415095554602,34.5548770664183
43,31.9170665585249,31.9170665585249,40.0486451363324,32.10104735801,32.0316590942835,29.8863257226736,29.0604392403541
44,15.3954262776612,15.3954262776612,10.5320707585129,24.9499957986376,24.9923872238592,18.3208542248459,20.4249166790362
45,28.9422726421716,28.9422726421716,52.9088437694433,32.7790154740797,32.9204726846278,27.7795110737995,30.5886826685524
46,94.4809672993629,94.4809672993629,161.149349070315,112.162456929715,112.703683627961,108.433042828655,109.60475160708
47,22.428004101311,22.428004101311,20.5269088544118,26.9695562695936,26.935678151479,22.4965383532344,23.5873335525696
48,22.8380971959028,22.8380971959028,17.7113945913664,24.3570947487667,24.3276248870358,18.9563847071032,20.2695232935871
49,27.7207503979123,27.7207503979123,44.3438642860862,52.4753289680618,52.2284835242929,21.9172629066857,23.1682018057047
50,419.837884268127,419.837884268127,535.767908401686,451.887209129232,452.672921391876,434.586007585953,437.137195069056
51,42.0554995256663,42.0554995256663,100.005540559445,39.4936629642995,39.9301520851744,37.0162925490523,38.4857058497257
52,30.4128238800369,30.4128238800369,45.6474337022349,33.8859628806914,33.9762163524225,32.0532838550053,32.3714205195081
53,195.248662143101,195.248662143101,230.474483009726,108.137028510745,105.450511088674,149.617320768477,145.23622169419
54,98.9250039672233,98.9250039672233,101.78448802785,42.796829120721,42.2080448152195,65.916582042709,61.1264429648485
55,110.840226869077,110.840226869077,115.772989555521,51.6644072879689,50.965348334415,79.3101729063635,74.1342844984199
56,123.74496943235,123.74496943235,156.825949381357,73.9182838637679,72.9904497848716,98.4943773685209,93.9557464579544
57,91.4699264721092,91.4699264721092,116.989719105138,70.3257273826767,69.7081947780229,80.6180405662952,75.4785875126081
58,77.4208850818545,77.4208850818545,89.3269938833979,50.5138920752816,49.6910578667367,63.1019690206782,54.5803474856622
59,35.0551565882662,35.0551565882662,74.0770379487444,42.4486933855532,42.9650650793126,38.1189478324504,41.4286715526586
60,20.3938084318207,20.3938084318207,47.58388940282,38.0678635285628,38.397319324796,30.0294539899851,31.764751534881
61,15.7561308977083,15.7561308977083,13.2105907101349,12.2172295917518,12.6165245158319,11.0898525673818,15.1709307285309
62,9.97393039665411,9.97393039665411,12.7202314098835,11.2858650512728,11.5783244554346,7.39764060480354,11.9160254516795
63,4.44909515780839,4.44909515780839,14.9290604822215,7.61390345388902,7.77955090117623,5.76462943354788,10.7503878651609
64,22.1492426893622,22.1492426893622,30.8025524258026,21.0176130707624,20.9732955670989,21.2369132613299,22.4041138434797
65,17.0361639998674,17.0361639998674,22.4241362362781,15.2853090032401,15.6357704720028,16.2093634288511,19.3462524144782
66,144.973513158312,144.973513158312,182.113532048494,140.026219612169,140.269441550269,143.552666203906,142.252195963198
67,26.5839625879558,26.5839625879558,36.074156894079,19.8398669627871,20.0589061366437,23.5027467607439,23.8070816886433
68,5.01010107437308,5.01010107437308,13.3005186068409,9.44284891038654,9.56642187425775,7.31301536198754,12.3495998706321
69,11.1163127887865,11.1163127887865,13.8424856409952,10.8884128737254,11.1533915246248,10.8860633735214,14.592880880836
70,15.7172058282316,15.7172058282316,26.6162760469027,18.6798504457107,18.419600725214,16.769201868413,17.1576873724049
71,227.785570445996,227.785570445996,346.762702550808,202.618490689477,201.406504946996,198.704521723405,195.361358008564
72,129.490071443187,129.490071443187,283.189013744959,155.278444280896,155.886260634298,163.340818375247,164.663307256207
73,283.20010691498,283.20010691498,446.37134688157,320.377029165587,321.294173612588,333.647247471297,336.863355756642
74,105.280968307881,105.280968307881,143.774815855011,78.0258180101466,78.5824487621681,97.3686647183775,98.6087463915596
75,12.6396905445925,12.6396905445925,5.77206525442378,19.299836860698,19.167405769412,13.6608488673897,15.3112377169077
76,43.4291716660848,43.4291716660848,58.8050799753813,26.691940117835,27.5720869321712,35.2308940787793,38.1504404753129
77,37.9469589799066,37.9469589799066,55.6437253111151,22.614854749241,22.9983374427894,30.3315205555453,32.7342414887544
78,56.9679513992781,56.9679513992781,93.6344724692589,41.1018831437269,42.000388719599,61.1526589179737,63.3902843526865
79,19.3579788031771,19.3579788031771,32.0198087212057,22.0711690638949,22.7905420779922,21.0768665911976,23.9681938115446
80,36.807276732971,36.807276732971,101.662804961467,34.1277342954686,34.6392851997513,32.2187025836934,33.7632197849399
81,59.9741460319138,59.9741460319138,85.2558159221903,27.9544110946924,29.304839392399,55.3304545569452,57.5074480492418
82,48.8891040515679,48.8891040515679,69.6124302301238,23.2355171811935,23.4948886593523,42.8513517213304,44.2969446570788
83,68.7850052506296,68.7850052506296,130.662906716015,62.8887418985536,63.3667195815143,63.111182750509,64.4790982962939
84,14.83825541414,14.83825541414,29.7476078900519,20.6251800138304,20.9770834138296,18.725950612971,17.9618947349199
85,9.03097131865015,9.03097131865015,20.3711921869792,18.5167552130918,18.9169516714666,14.6136680172183,15.1079269926209
86,14.9001791297485,14.9001791297485,30.9245296329035,17.0246826672507,18.3583905737922,12.6182030114128,16.1776572360245
87,22.0709595229501,22.0709595229501,53.0725453081597,21.9766212155501,22.4578734726347,20.2630396278007,21.1821716379703
88,5.92926255045973,5.92926255045973,2.21234661054079,14.1370241543563,15.0552790047069,10.0680333371776,12.8608833369399
89,9.47596332383746,9.47596332383746,9.32957073831398,12.733786272802,13.4476181100315,10.1162865745752,13.7322559184989
90,38.8184215967486,38.8184215967486,59.1201478674245,41.09671202315,40.9661590765935,40.666411134957,39.1023404334632
91,21.7081110817724,21.7081110817724,31.6886780660589,21.0990184071363,21.6854229962227,20.1403423083657,21.62952173914
92,83.413354374849,83.413354374849,119.534692207833,90.5585357297899,90.6220270107485,87.669135904523,87.4622099645401
93,16.2923504458261,16.2923504458261,26.0536302122465,22.1527708615657,23.7003937081196,16.384048825973,19.9556809434293
94,63.8887870669991,63.8887870669991,98.5990684280558,72.3313298149991,72.1632001764825,70.2355484922818,69.5168247111088
95,292.881768924869,292.881768924869,374.00972159078,308.828391514164,309.285098069526,305.650327970289,307.77412020673
96,269.776246805047,269.776246805047,394.724694520251,309.550813052913,310.258687948601,297.928405727306,300.424075412774
97,99.920919031454,99.920919031454,195.405617293481,123.717980751233,125.116736631646,112.043157828301,114.335008796599
98,336.94756633373,336.94756633373,472.005861030573,398.693086011117,396.362661684863,394.46951458791,395.742529928699
99,101.237592963081,101.237592963081,145.494489439908,106.719137501709,107.301100363527,113.082541852587,112.144635388832
100,33.6690692501137,33.6690692501137,90.2003201922636,49.3099876719622,52.2312700356144,39.856453345474,42.1790558358027
101,11.6192977957505,11.6192977957505,19.2487423732615,18.1939004378784,20.3855160767381,11.2587834761233,14.2070209561983
102,25.817348318381,25.817348318381,45.8374641329897,22.6247082148065,23.8974714842657,24.5853471512119,22.6633310902664
103,55.4196138653331,55.4196138653331,78.4005384225107,54.4261884868755,54.9436201347084,56.6635297490196,55.0348671305484
104,6.57381741847694,6.57381741847694,7.37370632899186,17.6845170442724,20.6908183250491,7.1814829388677,12.11080535693
105,24.1437819144657,24.1437819144657,42.9727188027826,31.7280265979608,33.1626099848551,26.2686778178291,27.7711793207007
106,32.60156213741,32.60156213741,45.6713866710136,32.5465683527487,33.7403720399393,32.7259267183655,29.7863112654636
107,50.201441517544,50.201441517544,57.8539153379456,41.8029440029293,42.017896313031,47.2378356608808,40.4515310696114
108,2.47892637209833,2.47892637209833,7.57437516582734,11.1579251536758,13.3371103226806,3.15014536427672,9.91276016664468
109,4.40397664879918,4.40397664879918,7.13324713046386,11.7466718617376,13.8147559214046,4.5289082856557,10.5280523471146
110,69.2479249767473,69.2479249767473,77.003825025173,58.9638568906345,57.3695941791147,67.8616703277488,58.257814766922
111,1.59587552327193,1.59587552327193,6.2074574410632,10.6649542864128,12.8135214263981,2.74856374586255,9.52109309944131
1,3208.20586396425,3195.94667027119,4757.84891585856,3258.62399585877,3208.20586396425,3481.81490701292,3208.20586396425
2,319.1056891934,269.53147780864,1351.90117895363,295.570698357451,300.307309844734,215.386100456949,215.330032528466
3,227.424118245941,315.397455322044,596.627742981623,249.230683535003,256.890585137451,280.580292324953,264.170892865484
4,298.256769856459,854.113358153865,1227.12650886844,468.406415047671,474.917858592215,847.826855143283,846.892155352874
5,393.741405458991,398.274988992169,531.613111970382,420.165446183843,416.316801040316,431.798810401299,385.56298531706
6,826.920400930907,943.888442950349,1125.24861239499,948.994255741023,946.895789071802,989.369716896135,993.064054071829
7,74.8426694589789,68.6880064072275,180.210966947559,98.6585325399106,104.719004999892,95.5413010322268,91.3553535387712
