"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
74,677.056916811283,677.056916811283,435.852733239467,663.092320739157,662.542065809773,655.646598182162,653.414596408108,648.300051323179,651.284924479661,4362.40643348414
75,48.3930053547732,48.3930053547732,198.597357335051,248.421182818161,253.412080648399,155.950267283631,192.163436949163,48.1882422876049,48.1654263611417,4352.6571360552
76,209.718924038699,209.718924038699,33.8898564724304,306.308423925985,307.653377255313,243.452011163132,257.095973164071,210.128465321165,209.649267126802,4361.53646823985
77,390.130036101167,390.130036101167,156.436173352178,427.310399843725,429.696370723165,392.844328615369,407.596766273466,381.986235096727,383.46480403486,4360.95878012259
78,17.3033367611115,17.3033367611115,285.74833290995,506.126158370156,513.316175643135,329.904782950683,355.388141384506,17.3823871430047,17.4061112313158,4233.45147503741
79,1890.53676343617,1890.53676343617,1598.13206615477,1568.51240978964,1565.46034550233,1673.18094484717,1665.347734679,1378.02384334976,1423.23210935823,4347.64407509414
80,2.43894905645012,2.43894905645012,292.520416478786,503.20562069933,509.504055734272,326.847150003667,350.74176795905,2.45416439710441,2.45344804392714,4234.14069705635
81,1225.57061872685,1225.57061872685,938.903829511307,1046.83316295715,1042.05186247129,1095.84503502655,1077.56772511608,1099.57380176514,1081.52936082332,4181.99531349269
82,1558.77204398274,1558.77204398274,1274.67149363757,1310.4991356697,1306.03005412645,1389.77688193936,1373.34191550042,1267.52108271398,1242.20147245272,4269.44577060164
83,95.6539513156575,95.6539513156575,198.726397515432,477.241816536473,482.783320958869,313.673099518845,331.302228794297,94.9214750228761,95.0517685919088,4225.68611189676
84,25.6836838351889,25.6836838351889,87.0285090194967,156.05730737251,158.900277104686,96.8145998317709,127.251479090631,25.3424961317763,25.40661886259,4303.04254496263
85,5.83817704300228,5.83817704300228,105.265557874154,157.268844831553,160.574508019002,94.88128684605,128.140788088748,5.81425099219529,5.81989301892899,4303.50664212633
86,12.5356202118332,12.5356202118332,98.4620911554091,156.49431141354,160.374624343884,93.7349638894993,128.000852602431,12.4947257696524,12.4922852051708,4302.19809497789
87,19.5910706661079,19.5910706661079,91.4166739558464,159.715970919353,162.030664497372,96.4013206830284,127.893200963249,19.4497637780361,19.4393197771358,4303.47574023766
88,18.3381359051442,18.3381359051442,92.9227121832142,159.149090401869,162.555750071963,97.1314976013381,130.519345772379,18.3711477318465,18.3259017712678,4303.58626772404
89,332.52148284472,332.52148284472,430.971073817333,361.202303204012,369.738020491561,352.281723885061,382.918017877591,374.947802032938,375.736606721218,4321.67546481656
90,46.7237984962508,46.7237984962508,64.4245947860609,160.886276180957,164.667630714093,101.375291238822,130.423640772321,46.5440860695682,46.6381379711273,4296.96507113784
91,539.926367554596,539.926367554596,410.335709189407,494.799694223099,506.148667282617,440.66494221536,473.038699084665,525.74749857017,527.637420052912,4387.34049223266
92,1322.17141572082,1322.17141572082,1103.52051331343,1267.49552299924,1260.32331655733,1273.84779919698,1258.4642865006,1281.96306082821,1256.77904056008,4306.4272454482
93,376.952257703495,376.952257703495,120.422887161378,549.992961311699,552.689075181047,450.093156085814,465.173497787718,371.754797488033,373.043262738186,4345.43006400689
94,192.110215176548,192.110215176548,132.732975357138,458.668785211969,464.182471730921,336.350498004621,356.622365111328,191.696292314479,195.613426073221,4344.16547804963
95,358.617232334634,358.617232334634,88.5110318050085,530.776431949497,532.656572300623,435.111138896596,441.166892018454,355.89882548843,355.85039269685,4294.42470456193
96,1761.88388337173,1761.88388337173,1477.9914443527,1535.12097504615,1534.47946858056,1588.84061566523,1582.75008373247,1510.03914577237,1508.06481994397,4332.91187757665
97,875.130397193081,875.130397193081,606.608799517948,800.537316461947,806.823074451821,769.993175199358,778.443543732875,787.858607432071,803.139973055198,4564.53580881978
98,632.642232803848,632.642232803848,364.115515568183,669.458241686304,675.403280936458,601.118229271148,608.735324944263,584.160171105594,583.591064927535,4432.84095403021
99,321.378600885396,321.378600885396,49.4351956791811,565.563260883578,573.282592600408,434.81848224449,443.198606086519,318.929945725685,318.932380773068,4343.20961688675
100,1076.1799157158,1076.1799157158,807.899598721606,899.365207812349,903.663359499979,924.007831234225,926.867301077236,918.066407405706,925.090941584626,4348.7335845883
101,49.256258829196,49.256258829196,58.6630930868644,115.207471139577,118.226273568013,82.0325670180173,110.001433687535,49.6203016103683,49.2116160242532,4231.84132354261
102,362.418202514717,362.418202514717,272.963716501829,346.247101208067,345.916096514257,349.241283728255,352.356187125829,362.796959766256,362.538849622084,4241.1485996504
103,38.3554813849108,38.3554813849108,75.3527776242599,103.943501506862,107.948672988673,68.0493538575149,105.563878637962,37.6595756799591,37.5816049597124,4247.1461864299
104,257.402779185855,257.402779185855,316.851591816691,208.802417989054,216.007681601691,207.352356831151,241.393419023111,248.801635846552,248.19122993655,4253.79890584462
