"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
48,81.324323783587,81.324323783587,112.895277065713,69.8853811778536,68.9813216972551,74.8256704716214,65.9327389039135,97.5932544448541
49,122.678597054355,122.678597054355,185.394099902653,119.492914112652,118.164548158337,130.839831087569,120.991813750856,158.783957945732
50,397.265879795535,397.265879795535,581.945024253068,435.767811971536,434.250042288687,428.830587587695,423.388255939062,358.632304252826
51,63.4541249237499,63.4541249237499,153.165101493591,57.1687180626357,57.589020774978,55.8812347776852,56.4772656378757,89.4733442632348
52,93.7170572735085,93.7170572735085,159.169379963594,107.244919914555,106.845870565277,105.728533400101,103.951553303873,113.395427356461
53,55.8288213229815,55.8288213229815,213.398034974774,72.6400954432823,75.357094878426,69.2667755564403,71.351330966043,103.124005650385
54,33.3893741875904,33.3893741875904,78.5464490693725,43.3540133789191,43.9124645530369,37.5161365447831,39.5666570740416,28.7534707302425
55,48.6385859167105,48.6385859167105,94.3020728304678,58.860743304767,58.802553872756,55.5547214672421,53.949457347589,77.2130221788144
56,40.4638585773485,40.4638585773485,98.0375002155049,39.8682934585964,40.9506066217954,35.8073229001741,41.0619646360874,27.6707054137602
57,101.362289651737,101.362289651737,147.158503989871,106.123925063808,105.039467029522,107.203340416211,94.7711575103449,139.48739456005
58,23.4497036849964,23.4497036849964,33.5521731197287,22.2881662775207,23.0567422005843,20.9553671760533,27.9219630404618,33.7295556278415
59,33.8569862508048,33.8569862508048,73.5985767809401,33.5518440274341,34.2499645862232,32.0846463722891,37.7632150259725,43.8750640545017
60,156.549824527461,156.549824527461,177.509561626959,144.763909091343,142.890959344279,153.754352177413,129.169258317625,155.924835938982
61,5.80768659290703,5.80768659290703,0.380634199802207,15.6506699278944,16.5011356341624,9.89586588269841,21.0370808929518,2.20564581010369
62,5.27705006950121,5.27705006950121,1.16518489961244,14.6256852076121,15.482882008084,9.23423705290232,20.2779481528007,2.71559496759529
63,5.68522753558081,5.68522753558081,7.21304878059637,10.5971287781739,11.3720848461355,8.31203571694699,21.478704340642,2.20303213222862
64,28.4420854947056,28.4420854947056,49.7876314174484,27.4641601156973,27.3107141586267,28.3208993706587,30.546133069496,58.866413299935
65,9.26472877392588,9.26472877392588,11.6944851941636,12.5257270813234,13.2027835113618,10.6663973716593,22.8045348064649,8.48888778000831
66,71.1326551724727,71.1326551724727,106.624297879392,68.4558749832157,67.9752227976293,70.5861827473769,64.265873747525,106.745509747747
67,5.50292742291778,5.50292742291778,8.51990212723835,11.1806774927418,11.996664336745,8.72880895549985,20.8092265786182,7.7766529322402
68,46.2192779235153,46.2192779235153,53.5322334124749,32.7683917022621,32.0998417857085,37.4635029782864,32.0677237418588,50.743870972492
69,8.0054767404262,8.0054767404262,8.06894969771437,11.3237943963978,11.9544291550115,9.71850356914923,20.5550002108855,3.88251482389074
70,15.8216738996677,15.8216738996677,29.8118722672534,17.617975745241,18.0535878694625,16.6733101717466,25.2111117272207,7.01734248459325
71,68.7695695664636,68.7695695664636,187.757563454699,76.2984613562898,76.4402424559579,70.4597256873745,72.5855827675596,93.5137457730085
72,382.762729452569,382.762729452569,592.964671114029,385.872785302586,385.129719055608,391.254972203761,388.750211297352,458.285133469137
73,129.545225050623,129.545225050623,276.714980256803,134.524659101863,134.184615424452,135.229057900992,134.833024901715,227.428435201901
74,66.9379022937609,66.9379022937609,120.296772741751,66.629584602131,67.0380945693788,66.3150963613816,68.5702546562788,46.3132658924952
75,19.7247857884565,19.7247857884565,32.0664570323162,29.4743589798631,30.2395173857464,21.9346387231779,27.2806787488422,4.13617252451719
76,47.2576488377536,47.2576488377536,86.1371700600679,46.8628287641826,46.4276114174543,46.1083354894098,46.2025196982173,90.6302829364767
77,31.6272517778185,31.6272517778185,63.5715341679846,37.1695808876021,37.6442579968265,32.8048129535411,36.3697376666865,29.4240968750024
78,55.2725860066727,55.2725860066727,84.8983613526419,54.6026043020942,55.0112403855964,52.3349737823786,53.7490525506342,85.4064642988898
79,46.1656163181312,46.1656163181312,77.1871250548723,50.8465499092752,51.3794549648652,45.1361671890897,48.8360918162647,22.4736227483699
80,312.50266201856,312.50266201856,434.534911321994,317.433557966543,315.315275029761,325.601494037507,319.41586903267,331.871468089353
81,714.244399807751,714.244399807751,798.728843280017,692.627205968325,687.645595744426,728.231958651861,715.390963907904,695.958676827979
82,32.084111518817,32.084111518817,66.1354637649143,47.472971838169,48.1394785161073,36.3400037923811,37.2656299068112,70.1355834247455
83,50.7719068684701,50.7719068684701,146.666278626036,38.6766934495016,40.2692268778582,40.403219726496,44.3791027695395,35.2779922137855
84,9.34297513681597,9.34297513681597,4.58630640618892,24.1383527235759,25.7075112939451,15.0502845417068,22.0052455669601,2.13755673881902
85,62.1479661388529,62.1479661388529,81.0754929579025,52.2099928022237,51.9883342009245,54.8033144572493,48.9167522270583,69.0910402393182
86,16.6444887404659,16.6444887404659,41.0195623108448,23.3038806938708,25.7512562997046,16.960720135466,24.3128000129764,6.38417548915582
87,93.7660117655874,93.7660117655874,139.873242880535,90.5838108470536,88.3273757981911,98.6209817678895,88.8290586854543,101.510166739313
88,45.0931410452672,45.0931410452672,64.2530593446866,38.0358630272263,38.665550611283,43.068361329721,38.5355119915019,78.7283097690776
89,8.54841827088197,8.54841827088197,11.0498356593157,15.1492090279704,16.8598525042338,9.66498670244486,19.8174474521299,11.9456910162182
90,12.4719396848202,12.4719396848202,23.5170587938085,18.715242241062,20.6573697615649,13.2266091153383,23.3071840907365,3.10970058621131
91,6.69549891071006,6.69549891071006,9.03278101536564,16.0464609956925,18.1230699752073,9.27720596806887,21.4716679573362,1.88796497954019
92,35.7929333599783,35.7929333599783,62.6698203597887,35.7189416290587,36.5962424485108,36.152542028492,38.2663081716485,49.0134846718238
93,13.1177166252487,13.1177166252487,32.8401418351779,24.9049991044895,28.4776960944552,12.6021088282398,21.1261756633406,19.1949216667239
94,28.0006560920628,28.0006560920628,59.577295164615,36.6794494021189,39.8869932350896,30.0517241060855,34.164230060117,29.5369154865769
95,130.181133072532,130.181133072532,181.509547980004,104.731048273316,102.941999915247,118.559518618361,112.248123642476,213.456229476817
