"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTSamc","MinTSamcv","MinTShrc","MinTShrcv"
4,2,4.05412048661815,3.30966301205615,9.13109659358847,2.89539127444103,2.43779329972608,3.09147018897438,2.28787424249092,1.69611485393416,2.08723076769981,1.78593870978411,2.16830673293217
4,3,2.0367040380981,2.10591063011857,5.62945793740052,1.99180655812063,2.50337315732509,1.81328702832818,2.37294527072539,1.79518788926338,1.75435928205149,1.80783700041096,1.78810574001721
4,4,5.10829854759178,5.10829854759178,9.06085509146895,5.49837543473711,6.00161597183628,5.30952633275118,6.13918575777292,7.43831945956897,6.9909014961245,6.89654582043534,6.82701290652046
4,5,10.0266708351216,10.0266708351216,13.9063462152078,9.89375452415164,9.31734453946996,10.0512801958319,9.16084614547164,7.83080800822484,8.03910565378365,8.42181783282575,8.20754751796319
4,6,4.26209147540914,4.26209147540914,7.75887099347303,5.66632987843466,6.16385003820008,5.20404348726045,6.01188574176484,5.30241902355094,5.08709781361203,5.38390625449044,5.3519032592852
4,7,5.05252864331643,5.05252864331643,6.93128555039335,3.6521440211189,3.16720088766083,4.09493956215289,3.27684851390861,4.0811961713359,4.14262361944759,4.11522213619771,4.09339265995278
5,1,1.36933887490918,4.53911807139742,15.202887903689,1.48190050935479,1.36933887490918,2.46528793868585,1.36933887490918,0.862980008203494,1.36933887490918,0.551681404768265,1.36933887490918
5,2,3.82009316660564,3.35006962887043,9.61019670655157,2.64996109219656,2.22740620722164,2.90375574443333,2.11576330480935,1.65223002649101,1.93075639592161,1.65792686682297,1.97919706968493
5,3,1.83599163971309,2.062623810966,5.98776758879283,1.78279586657718,2.3235106851774,1.64316557438048,2.22461204620701,1.64521648092212,1.60334194393751,1.65051127377741,1.62012586741105
5,4,5.3931527531096,5.3931527531096,9.35660250258828,5.77712898291852,6.27008311569185,5.59348959460997,6.40896062416421,7.75134489947057,7.32621786378271,7.19876674112273,7.14749132146448
5,5,9.31950923199408,9.31950923199408,13.7661815381672,9.0598858127763,8.50574719184945,9.24410454794685,8.36658967969982,7.07376596478873,7.35410862264456,7.65553824471193,7.51340261799078
5,6,3.90652422115409,3.90652422115409,7.68609316798592,5.15563708863888,5.57680108962466,4.75062885015158,5.44532682494052,4.83240762003392,4.58677654154416,4.90655678542077,4.85187173221126
5,7,5.29326945500621,5.29326945500621,7.05355225460961,3.93197802447769,3.55713427244007,4.33917449757781,3.65839582626296,4.28992359690755,4.37353428301022,4.33120003600614,4.32798773657895
