,series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTShrc,MinTShrcv,EnergyScore_Opt
700,35,65.744382429532,63.2551656359989,92.1903374606483,71.1740656560721,71.0136217818795,60.553137282464,39.9160326335562,60.7984927602464,58.8945709636876,50.83373362191041
701,36,70.7851484047403,70.7851484047403,187.914948228597,93.2697258242747,93.2760086733696,79.1764325251934,82.1098339637599,80.8209339980566,96.9913738171433,167.39631758003608
702,37,27.979735081229,27.979735081229,64.1943045627989,53.8954986356581,53.8588179977085,36.1561821495713,39.4795388193698,33.3792186996013,36.3620647516082,74.51505859366377
703,38,150.567233472947,150.567233472947,195.1346336819,102.295079195953,102.328743852849,129.031205670357,123.233074998908,128.85727356986,119.087473045961,81.94485658435991
704,39,140.138784048381,140.138784048381,220.955095741486,101.46793146225,101.469807364801,122.564782722273,117.878249613622,106.606097056508,89.3264751024518,182.79844973265395
705,40,69.8325205602893,69.8325205602893,154.34779597748,109.586929232345,109.468448285072,78.8052846726131,81.8439994052711,78.6365773198946,85.2745712810255,102.24419133425789
706,41,36.0375162734201,36.0375162734201,51.1450649122545,28.9113402159374,28.9381120379389,31.0099992392649,28.4139340386301,38.4379390762926,34.9203504447621,91.24556277164871
707,42,15.676139050793,15.676139050793,22.3845515443725,19.6592103200075,19.6564441684219,18.0352638282975,19.9863675341578,16.3032922655801,16.6854968137047,27.246604472833667
708,43,20.4498555110647,20.4498555110647,33.1033826271406,24.6712672058246,24.6883591921904,22.92120816083,25.1869789451357,19.8127348276484,21.0641809577809,67.11153291087375
709,44,20.9584926219376,20.9584926219376,23.910285404625,19.2636409842,19.2525135166231,19.5695480576804,19.0439492662275,19.8439552620554,19.0363413231455,85.69188322747486
710,45,92.1029859869926,92.1029859869926,119.422327112131,66.7632748130129,66.8093709996414,75.0581342013863,70.221309554483,71.7860299408819,65.8639798608208,79.3991613812162
711,46,107.674527343907,107.674527343907,129.369758143927,78.7318504458823,78.7425373858468,88.6764355102123,82.7026749549129,94.8540018693366,83.9612130969919,71.26073736039245
712,47,33.0186297524932,33.0186297524932,42.1987668853711,20.0961054776343,20.0944196788158,23.4496717626305,21.1918497091622,23.555986606837,22.6647458779552,43.44454345592828
713,48,13.5978959598091,13.5978959598091,-0.365655683184507,11.0545722233401,11.0478699198214,9.46698002889847,10.0944574918788,13.584382349415,12.4961865076807,39.51801881023352
714,49,34.7644191105836,34.7644191105836,68.6979375561183,37.6515060201913,37.6299575590719,31.6534200051593,31.0083040777832,31.108032583216,30.7213082473349,66.83112600397328
715,50,120.925426551647,120.925426551647,213.389987314869,109.760871807612,109.805321856588,112.878310266473,108.756048846213,102.461614824596,87.6210563710555,141.64970669934414
716,51,24.3779835054398,24.3779835054398,53.1636448192047,28.3633443815573,28.301093941698,26.9977615233525,28.7297063938482,26.5380259165776,28.6062245400854,131.51828909620227
717,52,46.020132785895,46.020132785895,60.6417259079493,35.4111686151023,35.4177886290346,38.225210939609,34.5257278278945,38.0129470486494,36.2097213936353,58.65690224327468
718,53,24.2850353481758,24.2850353481758,62.953316484537,27.1336332195813,27.2442103498471,24.9852084530632,26.2844664543149,24.6077916550903,27.4305470613861,66.9882453732001
719,54,18.9743703535943,18.9743703535943,31.1425421696233,17.8335469491351,17.8348990471167,18.5361566315613,21.5741394510144,18.9044772381365,20.2714004256176,42.43547555353751
720,55,33.312156991207,33.312156991207,55.6689948778245,31.8744537601306,31.8354325719341,32.7761391968902,36.6995312701244,36.5389967578211,38.7419297665403,44.93163480751277
721,56,16.5548236781974,16.5548236781974,34.8513661113148,17.0811888030405,17.1063624020108,16.8483360958471,16.5077302099661,17.5141153442216,17.0853075282637,44.23266174850853
722,57,28.6059700839799,28.6059700839799,36.6150299357799,21.8807122476605,21.9049246027179,23.0436520207366,20.3950729057874,22.0394597262556,20.9594635777198,39.21607252675801
723,58,20.4323831180209,20.4323831180209,44.6882169770707,28.9665279845899,28.9435623188169,26.9960908424576,31.6860065326746,27.0500246356886,27.5649058485675,43.41721921643955
724,59,67.6229084894696,67.6229084894696,93.2353670000803,56.7049085372115,56.7212152291882,58.8952734106695,53.891419455383,55.2563237547279,53.0194603040628,87.34298947109825
725,60,15.9351257255367,15.9351257255367,13.5515738938246,11.2897479506654,11.3210391713771,11.8549019738464,10.8021224516298,14.951631982264,14.1798462738403,37.24903570099802
726,61,6.79940856522709,6.79940856522709,4.70507300564314,6.25280970315507,6.26837018120888,5.82751796327612,7.37246540350218,5.83279345904962,5.82437881909624,15.54115489491995
727,62,6.52874197185468,6.52874197185468,8.74975803573292,7.49772682800661,7.49010138305301,6.64813532267282,9.18180888746265,5.80937366262134,5.81442872520686,6.734726317375364
728,63,4.88660920407469,4.88660920407469,10.0575634215889,6.11491500672437,6.12214785015254,5.85630048975338,8.72552069841028,4.80575316502098,4.99286711151072,8.27504264319366
729,64,42.8321004672737,42.8321004672737,76.6759349744102,50.5153139341821,50.4746796688637,49.9654639906587,55.4834792538425,44.8047483916827,48.6147572495915,39.530767379923184
730,65,14.6828157866614,14.6828157866614,31.4810310944664,19.8822088007728,19.8552701289011,19.4564917769373,23.6940558030011,17.0084618450552,17.0412099903536,35.44219720057969
731,66,26.5670584936941,26.5670584936941,36.6698016676896,21.9873744234038,21.9942036475444,22.316403400819,19.8990536851487,24.7504383504843,23.4591777593834,52.326075576904685
732,67,48.8974305758185,48.8974305758185,51.752684832711,39.2119303393506,39.2277240009204,39.9830816754225,33.1720399702887,45.1736722930916,44.2614399187278,27.7458514425116
733,68,10.18587813022,10.18587813022,10.8091237684234,5.55894450398721,5.56547180679874,5.78445726088261,4.46813872027398,8.27626309336477,7.86734891077672,24.598219098787283
734,69,11.6515851769198,11.6515851769198,24.1035722446527,15.5801778476142,15.5821458897498,15.2519970956778,18.8909571684006,11.9922997000088,12.7829065120397,35.634871903976006
735,70,15.7355608853754,15.7355608853754,23.5555436240808,14.2785759291028,14.2694876179786,14.3188650407977,13.8783787955395,14.0966143460559,13.9526606670549,35.420009046447746
736,71,99.9583100672255,99.9583100672255,184.684789199015,95.9996051375747,96.0397334309722,98.2680810629168,95.2076423906112,103.09707249076,90.848284676657,167.865366006243
737,72,54.0451833539545,54.0451833539545,126.730283220128,55.1939680031353,55.1827550543842,54.7174447982592,54.3692716181518,54.2279983815059,56.5705972363932,201.03044664007993
738,73,310.373708058982,310.373708058982,413.631267848662,300.739733867586,300.824244286842,306.424494004209,300.018536615439,276.5458442316,260.433735384943,92.43122682235425
739,74,249.887533972309,249.887533972309,310.89119371769,231.170579449406,231.236687699525,237.380365070026,230.718928545146,238.03534100236,228.982928824105,102.48852170793067
740,75,23.7830716214011,23.7830716214011,28.0986000128682,18.0141624938583,18.0191845687811,19.4060614440649,17.7806532668801,22.1298802771707,20.3413181336361,47.85177680831424
741,76,22.354172746794,22.354172746794,43.18979529603,29.4751114112894,29.4461562782619,26.676517514278,29.2829856721996,24.8728126789521,26.4262145364684,63.15768371557977
742,77,28.3711870510483,28.3711870510483,52.6868159623867,30.2996486937416,30.253991215491,29.2897390816685,29.9011807945465,29.1189479018879,30.0032717561239,57.10560468880324
743,78,28.0576808477834,28.0576808477834,47.9633030827553,32.5693385210415,32.5497886632089,30.2211818315274,32.5537939781769,29.6766695418086,31.3390767250441,45.82611077858324
744,79,46.9784339570608,46.9784339570608,89.1442588571954,52.3974059599478,52.3439183269796,49.3114085018359,52.6862424041251,50.0108258804808,55.0750621900866,50.99188517522621
745,80,75.5945862652509,75.5945862652509,153.788308969647,82.4410197116865,82.4283094546226,78.9166061926662,82.2034767774236,94.6739193476279,106.795691942274,111.6410588062224
746,81,50.8310958734177,50.8310958734177,94.0049042452967,64.4176593708558,64.3647885852315,55.7425454300598,59.4456728076048,44.9802556033853,49.1736111077667,121.681439372772
747,82,64.825620811048,64.825620811048,100.105950860614,49.959338623063,50.0093347102733,59.060828604193,54.8582204637772,61.8508219138339,56.2517674360848,50.04552633933981
748,83,36.344022834222,36.344022834222,98.6929636828841,36.1570484922505,36.1497453376363,36.1651783329046,36.1282547947088,36.484700277442,38.5759376303716,84.54768788341082
749,84,5.83149634315065,5.83149634315065,2.7839477391896,5.43542327616431,5.5112896863981,5.03598752591585,5.43127926302984,5.51522999691383,5.26998965829391,16.087214824406516
750,85,6.77967286407496,6.77967286407496,10.3157240003379,7.83070381068701,7.83951369504005,8.1588291480356,11.4152449752408,7.92458413878969,7.84781276067006,21.43273301148603
751,86,32.7720259664508,32.7720259664508,46.761642351152,30.0932584224659,30.1124749448069,29.3795474756222,24.7590363744663,31.4093398359226,29.8607855019131,38.78902682140646
752,87,13.9790066055754,13.9790066055754,26.1686349856152,14.9637282654854,14.9598615819944,15.2955368424239,17.9584433673676,15.3118283803937,15.9880272075568,42.028662885393715
753,88,10.2598662006219,10.2598662006219,11.7486092014381,8.63387514814844,8.69789689247721,7.98274280893134,6.32589434673958,9.58274392262449,9.55977821752751,22.64730673238331
754,89,6.41467733531114,6.41467733531114,16.52323865911,12.5111414810584,12.4798662386108,10.2672211012852,14.0691726776312,7.16706167377089,7.78280929194791,23.143487566810723
755,90,15.3312549088715,15.3312549088715,37.4200991671742,27.1766369492998,27.1493760902847,24.0191908617572,29.2136082546666,23.0511779552228,24.6305681960941,21.614309150055128
756,91,58.7151043506267,58.7151043506267,54.9485728091212,39.4127451264339,39.4023473334342,43.9287068139766,36.8282941239047,53.8773026820237,53.4581855526271,18.900124668530953
757,92,90.5484290428649,90.5484290428649,110.597771850789,73.2465553260125,73.2639304632827,77.0423281592559,70.6594101656359,70.5374672311974,67.782898262148,80.94343938835463
758,93,161.899612545572,161.899612545572,186.984017298162,156.751793599286,156.695993643351,157.073451818119,149.757254293159,157.59513567057,156.212393408665,45.21859602153627
759,94,126.314900497867,126.314900497867,143.78335445858,121.708921159473,121.735667982596,121.677868513041,114.80431920186,122.423256299413,121.542913052003,49.11764859055476
760,95,70.3637872392344,70.3637872392344,74.0698609120091,40.5856976526675,40.6346751553484,45.6549827951109,42.6250247795115,48.961307266725,47.3509078664744,87.62964941887641
761,96,40.7588438252899,40.7588438252899,89.9076724877742,38.5308836964356,38.4972842954575,37.7384368640436,38.0389651470926,39.2209687678221,40.7799888897127,78.02595451221978
762,97,40.0619379256126,40.0619379256126,61.4469515735992,25.8476051044192,25.8337191685583,27.7178042934789,26.5908797733886,26.9590193920914,25.5720102325162,171.26138000496306
763,98,45.1253779359823,45.1253779359823,119.973479365152,49.6949811584997,49.6222996426227,45.6618312029007,46.2539635652515,49.9069135796378,53.2128242633552,109.9547612030672
764,99,27.0641752998284,27.0641752998284,71.1558092630245,54.3196491137714,54.2397358199306,37.217508000861,40.864572858872,33.6033267037794,34.3300552709983,81.55561863663581
765,100,23.4995155770445,23.4995155770445,63.5336176098189,22.7561109638887,22.7858806297562,22.8359017942779,22.5313367878822,22.5839551481123,22.4979692275627,58.15310473387108
766,101,16.3128784842164,16.3128784842164,22.1345721844246,13.9369924440784,14.0311619391621,13.5606010532933,10.3695872083826,14.4036203615595,14.2672748845257,30.070628225263903
767,102,29.0975957447247,29.0975957447247,54.8180392776178,32.1098369752781,32.0443697083442,32.2884128621698,37.0712617451362,31.0801954653818,34.0396556686512,52.389855244088686
768,103,16.0991266137807,16.0991266137807,27.6119838293856,13.8989104785127,14.0214068934909,13.6378533674814,13.2341911694697,12.9445914076761,13.0492936512523,52.48257984261104
769,104,8.27423587910504,8.27423587910504,1.26748769726499,4.68854056738522,4.88828181067441,4.06400833657629,4.64299709714522,6.17212808109361,5.65804014919917,22.959338427929644
770,105,49.5253175090513,49.5253175090513,88.5625938192078,52.5675365752111,52.5751312842579,50.1673127601128,46.5896934104738,47.6522844951633,45.7392899621175,71.88952899089671
771,106,56.6633690053952,56.6633690053952,93.5872504724873,63.8327025693544,63.8073182095252,59.5158572659005,54.1847586117966,60.3804174684032,59.1987889878535,46.562316621296866
772,107,13.6813414362027,13.6813414362027,20.6710616013993,16.7868641946331,16.9349956230255,14.4675253741247,13.1745054424752,12.7520228882527,12.4556721010973,35.04062928022476
773,108,5.08937994431581,5.08937994431581,4.44991224436742,5.90581022449994,5.99341700287788,4.98827412373832,4.81694101609045,4.95464931310322,4.81317504877595,10.984109704212159
774,109,62.1880269255878,62.1880269255878,77.3456421385194,64.4112177547003,64.4139100503049,61.3503645287446,54.4172201201873,61.8642858780565,62.1797740370999,20.508402958578365
775,110,14.6913248561008,14.6913248561008,26.0861286233788,14.3072974543881,14.3732418410067,14.7534200326991,16.9903567008078,14.443122237037,14.7653440561552,31.958056880059438
776,111,16.4196501571041,16.4196501571041,24.5821529046719,18.1636620676008,18.1461662645934,15.7483225987615,10.9007210870303,15.1970214384631,14.7791372206368,15.987497121872487
777,1,370.624199211899,589.718775182588,2983.60419774531,367.216756792764,370.624199211899,304.336976165783,370.624199211899,303.727857659169,370.624199211899,771.0883310605027
778,2,167.94840860658,567.218926052811,955.053374855014,191.93605018071,192.064620628808,352.742253135672,294.029686650786,386.738522940669,281.4767213462,250.82882473554218
779,3,156.621051724999,85.0363864326523,503.346258154695,144.683090807606,145.483495587769,123.471181949883,197.722690644596,112.377168685601,156.883117478824,176.64982755112612
780,4,255.131010245219,339.772942489295,890.114940843559,255.211028716553,255.257670832687,257.882820833018,220.411592751283,241.798939008789,177.73692399173,424.21670775125546
781,5,64.0797085396712,63.1947486774708,205.694247949002,61.9214539473045,62.6404820282979,58.5852025705132,80.5932512863419,57.5824591952611,62.7866948225893,195.96836858068258
782,6,566.342673379651,268.040508695244,625.150966650193,474.018437095872,474.25075318855,394.994254837737,428.047910234618,432.325605274985,478.502959086478,316.6034557567209
783,7,86.2203126918505,51.5214903329124,164.649233413359,76.1444029874612,76.4464086749145,71.7607085791158,93.0048222851974,71.6892143020185,81.955259986978,160.94621793178732
784,8,46.3366314584405,43.6088125051161,146.283581386964,44.7661741780894,45.0038034667104,41.9082867465116,56.2065044813355,39.6169491767033,40.8443930107122,161.68744799506842
785,9,189.156080807122,191.793734603799,310.652183241636,117.041443269951,116.988841985866,159.234322978444,150.072273437351,163.825137872669,133.871895441915,187.0954679967147
786,10,163.654185956625,181.687063677663,287.132251980723,99.8262761578287,99.8311815377638,141.900900166277,133.159539094284,125.407620830667,102.299865692441,158.66706958257947
787,11,122.902649491842,122.902649637336,224.107553831612,191.280132406416,191.293242067535,139.073666865049,144.401783988231,140.757297340418,153.479203864243,102.24419133425789
788,12,98.6056214091845,72.2702772573026,101.397540070805,37.9310793116773,37.9305639253976,43.1600342438994,38.2812850265563,64.854824682021,53.3230144304183,84.67297765849874
789,13,184.037119507924,164.472731250199,200.048940175263,86.8376363670315,86.8367106139237,109.761513959406,93.4943729920652,126.940121371694,107.692127919624,183.22103416734504
790,14,48.1074858734183,48.1074858583887,81.8444274764305,26.6365293078887,26.572482038345,38.378888943915,35.6829893901189,35.8385276825711,33.4600750759089,66.83112600397328
791,15,61.2911058113652,60.4516134563546,214.610743918571,62.710184090687,62.7934377730592,60.7004549331375,63.8333396838744,62.122178566369,73.5391737249894,132.08619867322204
792,16,38.9685330783937,38.9685330191174,79.7905367830142,32.3724906928614,32.4007303007564,36.5337528936434,33.6304685899438,36.9853082766592,31.1902854268786,66.9882453732001
793,17,31.4679664843833,41.6147583451246,99.9628428673463,41.2437956085101,41.2701317576877,41.3797244454975,51.6827564050271,42.3234440688193,48.2528741234304,97.51894335829932
794,18,37.0570958707811,27.5186410828217,76.9643483847277,44.9414198679219,45.0944994030789,38.8208015641667,58.2759781905308,33.6400186235207,36.9535536615304,65.65958631487473
795,19,43.4807956320328,34.2255814341921,90.8592646519973,53.0097845763321,53.0428039385416,52.7227988611022,82.7333476076682,39.954127427859,46.3201177014981,79.74017104251536
796,20,183.623337854175,324.025347168422,482.997581949786,210.838652540719,210.667820367994,237.977866107894,223.463518443705,228.039358007677,174.683641166719,312.55571348729944
797,21,57.2997911220302,58.7721432078754,165.052546998225,58.3951026997283,58.3353711456599,60.8713610495201,68.0334417589244,63.2744209800656,72.2943844280005,119.19558897513487
798,22,92.7082234004833,83.669852628879,220.869747750555,88.6143802641588,88.6465196222294,82.8426767114808,75.4238426345274,71.9996350240678,61.5536429846597,120.29575627639645
799,23,36.6830896745277,33.3459015250219,99.624492820474,34.8831096505566,34.8601408076329,34.7759329228134,36.6563816054412,33.6963238187694,34.408839247108,110.586943504492
800,24,38.311282619679,38.3209434926272,92.2848204201981,38.0831924783313,38.0865384772759,37.9136350997307,39.3909675563317,38.5705346656478,40.8857430994099,96.4436203927447
801,25,28.0903206194188,29.6780401059778,63.5536491644792,36.3390498935762,36.3504457453055,37.5646534593398,51.9240183364091,33.3143304467055,36.163377165898,65.44182515562775
802,26,43.244861196816,21.9777173487774,61.4397875996925,43.3545056338969,43.4488481683207,34.8582451937767,50.7469494860757,30.8007302192969,34.5252689045183,99.19409836009127
803,27,61.3586294688646,61.9240891335302,84.5845304051833,51.4552749265514,51.2576857720639,53.736186074288,42.8701741768524,56.9699753354427,54.8765232224798,65.03685039510495
804,28,101.834245713833,75.6545676017293,257.17972362877,131.239886713218,131.333886285592,115.894345225816,126.882996193075,124.714440924683,141.470381217218,267.8574558206643
805,29,238.875258336776,238.875258337942,357.970804711625,288.000897659934,287.962399193499,260.180659177272,266.85808838975,291.499268672842,309.25023673011,109.9547612030672
806,30,19.75033603778,19.7503360023406,52.1563676085369,31.4003510990893,31.3239434443073,22.3452527804736,23.660962349313,20.5132209828244,20.7020029165254,81.55561863663581
807,31,24.046246899864,24.0462469220951,66.4371929751503,24.9302170553056,25.014707272157,24.3927113072481,25.3235986876851,23.9734829960854,24.9928258780895,58.15310473387108
808,32,18.3885811238883,17.8595861560221,43.0069463218837,21.5596546623292,21.7398657295507,21.1777788803967,27.0661519563896,20.7446489331921,22.6022496538444,74.61908244983121
809,33,50.0166343233476,34.6119403597682,77.5861944538586,52.9421817966926,52.7298349353996,50.7117686068714,61.5399793785341,52.5011771643107,56.0386402865823,66.87693834938058
810,34,58.8953350452461,34.2208452951345,124.541691272644,48.9555016318618,49.0956486478121,40.315374758766,47.9658472996355,40.7050056457609,43.2928562359591,132.89328813073075
811,35,32.3239147558743,22.2838939919084,31.5162619834807,26.5391674122711,26.5747689800842,20.6548503348103,17.6628098885834,24.8471062032057,23.8934840421196,50.83373362191041
812,36,228.316472654861,228.316472654861,338.392778635389,180.587862399038,180.554697104021,208.934428057406,203.283973649561,208.7444249564,177.597802951467,167.39631758003608
813,37,27.3626881226511,27.3626881226511,62.9099559451947,57.5139614114954,57.5257042250311,37.0808222568662,40.3669518100501,33.2569246484185,36.6011523920876,74.51505859366377
814,38,102.100977598179,102.100977598179,135.996188999893,58.8201036449939,58.7743615650521,81.7907443190628,77.2492665741172,82.8748756692569,74.2669432093943,81.94485658435991
815,39,83.1586813978231,83.1586813978231,157.573829226229,58.7287651010758,58.7718796731049,70.7735886648313,68.3655413152828,61.1827378998494,54.338040880999,182.79844973265395
816,40,122.902649637336,122.902649637336,224.107553831612,191.280132406416,191.293242067535,139.073666865049,144.401783988231,140.757297340418,153.479203864243,102.24419133425789
817,41,28.3405224202511,28.3405224202511,37.7795387639938,20.0833174744645,20.1002577295657,22.3514808869752,20.6846767768675,29.1941699713643,26.2002755696539,91.24556277164871
818,42,18.9786296079345,18.9786296079345,43.4221456192371,31.687526421511,31.7000380513165,26.2883869148622,30.3889115086498,22.9935986975514,24.1082703556016,27.246604472833667
819,43,19.8754212484402,19.8754212484402,23.3992513194593,16.5469502909314,16.5492264022635,16.8235890527967,16.4028306260693,19.9309269385893,18.3190670862885,67.11153291087375
820,44,46.2325156940255,46.2325156940255,61.0464764883687,29.7019742659708,29.6698319272563,35.104617292378,30.9123083942424,42.0305082127225,36.5132703299673,85.69188322747486
821,45,75.7879138925292,75.7879138925292,104.383514867187,55.5470106683359,55.5047640711376,62.423938683504,57.7318863083755,62.2942129118246,55.7351763887017,79.3991613812162
822,46,24.4632050774173,24.4632050774173,46.4324672285136,32.0980504031772,32.1095228964487,28.551276112325,30.6616986146741,25.9002992995205,29.6309083917476,71.26073736039245
823,47,82.3663501906472,82.3663501906472,105.107726964483,58.2143437106903,58.1898028628819,66.4238532290973,60.860858934365,65.8104827671145,63.5251387903933,43.44454345592828
824,48,14.2415042009729,14.2415042009729,2.43010411325981,9.73109280809064,9.73024069553777,9.15145670887689,9.32399447253006,13.908792684964,12.7427750329751,39.51801881023352
825,49,48.1074858583887,48.1074858583887,81.8444274764305,26.6365293078887,26.572482038345,38.378888943915,35.6829893901189,35.8385276825711,33.4600750759089,66.83112600397328
826,50,77.3194862305332,77.3194862305332,163.889799810851,70.2150603292174,70.1995111372755,72.4965649221083,70.5750624351833,65.4065251137851,60.0283968241174,141.64970669934414
827,51,98.1573076788323,98.1573076788323,162.759032388514,117.782840868435,117.791870199632,111.210303439589,117.541471876982,111.433488851751,120.347191144346,131.51828909620227
828,52,31.6322007478878,31.6322007478878,37.4131039395682,22.3955731604371,22.4304864473013,24.9467130432226,22.6134896261142,26.9410473355333,25.4257003199284,58.65690224327468
829,53,38.9685330191174,38.9685330191174,79.7905367830142,32.3724906928614,32.4007303007564,36.5337528936434,33.6304685899438,36.9853082766592,31.1902854268786,66.9882453732001
830,54,20.1030049313594,20.1030049313594,31.3737130192947,20.0025375014839,20.0097100816242,20.1235488423889,23.295149731899,21.109481225681,22.7622251686407,42.43547555353751
831,55,25.4760050800603,25.4760050800603,41.9868980724864,24.9273105524704,24.9003180587994,25.234229821605,28.2579204829251,27.9168954622431,29.9540679130731,44.93163480751277
832,56,19.9085185696547,19.9085185696547,40.0946007004027,20.2449783797937,20.2514128902885,20.066821837214,20.4987182328569,20.2554043713555,20.1635337992788,44.23266174850853
833,57,13.0169657767288,13.0169657767288,22.0712889673354,14.4916819650479,14.4774337749654,14.0852396219779,15.2438094880948,14.2970378042312,14.8391962707909,39.21607252675801
834,58,12.2470909944944,12.2470909944944,16.8539094859078,14.4716718638189,14.4801549582864,13.854500699078,16.0007708475194,14.1643613119285,14.4261633509532,43.41721921643955
835,59,24.1457986095308,24.1457986095308,42.1109547595307,20.8849400892457,20.9247447561054,21.3236199522733,20.3194813516078,20.3117483358656,19.875718723393,87.34298947109825
836,60,22.0518037379942,22.0518037379942,46.7260603542962,31.4543566955051,31.4566006507932,29.5820287726074,35.179995438337,23.2818403823837,24.9477477983217,37.24903570099802
837,61,6.00415367512773,6.00415367512773,5.64989060417276,6.76951608083709,6.79777712861049,6.25446970542597,8.22818525555092,5.67409488044591,5.68343855236768,15.54115489491995
838,62,5.39371442736797,5.39371442736797,7.89162104794219,5.78100507011206,5.78896244082683,5.27002365570102,7.25552771392935,4.98174143140685,4.96129092636616,6.734726317375364
839,63,4.74150950793281,4.74150950793281,11.2047521427912,6.13089627202189,6.13707632250018,6.07213215399257,9.16579066528002,4.8466755011395,5.04331222147472,8.27504264319366
840,64,17.1199348964897,17.1199348964897,22.4757129066401,15.2855739054344,15.3044547590569,15.274243105611,14.4941225243187,17.0301939028967,15.7690633919354,39.530767379923184
841,65,25.9248400026876,25.9248400026876,48.9319200667563,32.4233505299639,32.4318577254665,32.239812528123,38.0387636670687,30.7723759664233,30.8443771120417,35.44219720057969
842,66,15.5328766987295,15.5328766987295,29.4324867607921,17.687530887232,17.6970490394171,17.6437695362246,20.1654145519186,16.2191562210768,17.2084014979323,52.326075576904685
843,67,26.1507312940477,26.1507312940477,29.7592489292691,19.0985471287141,19.096040645853,19.2383467531078,13.9462629935433,24.1637140267054,23.2035578621462,27.7458514425116
844,68,8.03798780315748,8.03798780315748,8.86929144850096,5.50958822462985,5.50491192436867,5.53627926484303,5.32402575122228,6.90994293435961,6.62678154008271,24.598219098787283
845,69,26.9609079972712,26.9609079972712,52.4847777751161,33.4935604990859,33.5054438714197,33.3508095541163,39.3471849709098,28.2749580166367,30.0705084745904,35.634871903976006
846,70,15.637885147889,15.637885147889,25.9193258727351,15.6027764186207,15.6070057371845,15.5721085430888,15.9644928319957,15.6638991458773,15.9024237442375,35.420009046447746
847,71,141.994902818555,141.994902818555,219.955839581344,108.042096610161,107.998943117722,116.688733146002,112.230579686029,129.636604792529,109.139687153789,167.865366006243
848,72,226.467158909487,226.467158909487,290.552917732162,182.33582144076,182.303483284103,193.733806437949,188.098878250118,178.338374853856,152.991697805199,201.03044664007993
849,73,52.4512661473858,52.4512661473858,125.644227492288,71.7846976998012,71.7665994297597,65.6183828597022,68.4507644152847,71.3609621300919,81.4798088954779,92.43122682235425
850,74,35.6604172546091,35.6604172546091,66.8891698622529,35.6012325483089,35.5776487064598,34.7882767122032,33.1535521627163,34.7482884456403,32.3445972020204,102.48852170793067
851,75,31.2283111465424,31.2283111465424,51.4627383758285,30.7174646909633,30.7186928320663,32.6101665758955,36.2274025160466,32.4696425975202,35.4196721855169,47.85177680831424
852,76,56.3327524201081,56.3327524201081,94.8282399363475,55.2669489321406,55.285599727622,58.1166902776275,63.2998776622877,58.0531922202672,61.8824142082221,63.15768371557977
853,77,36.0769083137047,36.0769083137047,59.7465936986048,36.8264343223826,36.8212628966299,35.353118321926,33.3048296701978,32.5690850597877,30.4160584325615,57.10560468880324
854,78,35.7946339260866,35.7946339260866,60.6453554833562,37.9206814136958,37.9057681998612,35.7560029598232,32.7742911894038,33.7650190617789,31.5410807685845,45.82611077858324
855,79,31.0727062302855,31.0727062302855,58.8104555815034,33.0467904670835,33.0918347562094,31.2195991232682,30.0646248302872,31.983376789008,29.9614216993556,50.99188517522621
856,80,45.8791331870021,45.8791331870021,108.831268131318,46.1754455422063,46.186002123934,45.3777545862797,44.5571829230873,43.0348750803045,44.8002740866402,111.6410588062224
857,81,73.351631554914,73.351631554914,129.991100634526,76.8666193531763,76.8238811135582,78.7110247311846,84.050588613012,66.4434084475197,73.9624211229434,121.681439372772
858,82,75.4288995306411,75.4288995306411,112.792971153205,70.5870796012611,70.5611856335644,70.0182781215516,65.3038300647886,73.9973046082474,66.8934741108641,50.04552633933981
859,83,38.6874486456732,38.6874486456732,97.8610980196789,38.1116838574634,38.1060550319612,38.0188434778328,37.1880895172952,36.6780573572499,36.9944058784699,84.54768788341082
860,84,6.30890678053297,6.30890678053297,13.0838530659424,8.09293787090396,8.09196626439035,8.22029053533934,11.9567425472346,6.59767275891395,7.15508798735,16.087214824406516
861,85,5.78319806412793,5.78319806412793,8.69761487375993,7.13465379605687,7.16802707744542,7.16675833161964,10.6709518009911,7.07973300336393,7.0003778517075,21.43273301148603
862,86,9.91101964092741,9.91101964092741,13.9384283100469,9.86720719361006,9.89249773547569,9.88871212969693,10.5908987700584,9.79957272742706,9.87351342366515,38.78902682140646
863,87,20.3847381795183,20.3847381795183,38.4696240795354,22.3405174495663,22.3729559409846,22.6214086518819,26.6788036128554,22.4682775582279,23.6056695436775,42.028662885393715
864,88,9.88246732864729,9.88246732864729,21.0593022875239,12.1887413489944,12.1723964118494,12.6497493277739,17.618967093416,10.1404500128814,10.174502730646,22.64730673238331
865,89,6.60832065334804,6.60832065334804,5.57610223918681,7.76400540409826,7.83921490622741,6.52840458519407,8.97902105208052,5.75408221523681,5.91119706631859,23.143487566810723
866,90,14.2405897617459,14.2405897617459,10.6781803431865,9.37942227214277,9.39495043597816,9.88272939488037,9.20583198023055,10.1732046412514,9.68909008126989,21.614309150055128
867,91,14.5701447644427,14.5701447644427,9.97808500873296,5.45748946602509,5.42890856713429,6.74773788802291,4.78615645942486,11.7626433876259,11.4293832946507,18.900124668530953
868,92,32.1411201805073,32.1411201805073,66.1426682723891,43.3777457328409,43.3945329771678,40.5707198767474,45.5655405560236,46.093537538905,48.620023786767,80.94343938835463
